cell_type	contrast	pathway_name	pathway_source	tier	NES	pvalue	padj_bh	leading_edge_genes	leading_edge_size	n_set_genes	n_panel_genes	dataset
Endothelial	SBRT_vs_Ctrl	HALLMARK_ESTROGEN_RESPONSE_EARLY	MSigDB_Hallmark	exploratory	1.05913775434861	0.373770491803279	0.524810765349033	Xbp1,Ccnd1,Il6st,Krt8,Krt18,Igf1r,Ptges,Krt19,Myc,Cxcl12,Fasn,Jak2,Areg,Pgr	14	200	33	Mutter_02
Endothelial	SBRT_vs_Ctrl	HALLMARK_P53_PATHWAY	MSigDB_Hallmark	exploratory	-1.04411919378688	0.381074168797954	0.524810765349033	Cdkn1a,Bax,Acvr1b,Bmp2,Lif	5	199	39	Mutter_02
Endothelial	SBRT_vs_Ctrl	HALLMARK_PI3K_AKT_MTOR_SIGNALING	MSigDB_Hallmark	exploratory	1.0659761963447	0.396521739130435	0.524810765349033	Pfn1,Akt1,Tnfrsf1a,Rac1,Hsp90b1,Fasl,Arf1	7	105	16	Mutter_02
Endothelial	SBRT_vs_Ctrl	HALLMARK_PROTEIN_SECRETION	MSigDB_Hallmark	exploratory	1.02782693728242	0.413793103448276	0.524810765349033	Ica1,Krt18,Arf1,Dst	4	96	9	Mutter_02
Endothelial	SBRT_vs_Ctrl	HALLMARK_UV_RESPONSE_UP	MSigDB_Hallmark	exploratory	-1.02904193828388	0.398081534772182	0.524810765349033	Fgf18,Bmp2,Junb,Epcam,H2-Q1,H2-M3,H2-Q2,Rxrb	8	158	24	Mutter_02
Endothelial	SBRT_vs_Ctrl	HALLMARK_ANGIOGENESIS	MSigDB_Hallmark	exploratory	1.02502178451554	0.446551724137931	0.54485049833887	Fgfr1,Jag1,Col3a1,Col5a2,Pf4,Timp1	6	36	19	Mutter_02
Endothelial	SBRT_vs_Ctrl	HALLMARK_IL2_STAT5_SIGNALING	MSigDB_Hallmark	exploratory	-1.00777318637742	0.450549450549451	0.54485049833887	Il1rl1,Muc1,Cd83,Bmp2,Csf2,Lif,Cd86,Tnfrsf18,Ltb,Il2rb,Bcl2l1,Irf4,Spp1,Il18r1,Itgav,Il2ra,Tnfrsf21,Itgae,Cst7	19	199	58	Mutter_02
Endothelial	SBRT_vs_Ctrl	HALLMARK_ANDROGEN_RESPONSE	MSigDB_Hallmark	exploratory	0.951143414312832	0.541012216404887	0.611587775956811	Ccnd1,Akt1,Krt8,Krt19,Myl12a,Arid5b,Selenop,B2m	8	112	17	Mutter_02
Endothelial	SBRT_vs_Ctrl	HALLMARK_DNA_REPAIR	MSigDB_Hallmark	exploratory	0.966465476178573	0.521739130434783	0.611587775956811	Pcna,Trp53	2	150	5	Mutter_02
Endothelial	SBRT_vs_Ctrl	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	MSigDB_Hallmark	exploratory	-0.953577501385963	0.541019955654102	0.611587775956811	Junb	1	48	5	Mutter_02
Endothelial	SBRT_vs_Ctrl	HALLMARK_OXIDATIVE_PHOSPHORYLATION	MSigDB_Hallmark	exploratory	0.845510362666851	0.656307129798903	0.726127037224318	Ldha,Glud1,Atp5e	3	199	4	Mutter_02
Endothelial	SBRT_vs_Ctrl	HALLMARK_HEDGEHOG_SIGNALING	MSigDB_Hallmark	exploratory	0.792067618050349	0.708333333333333	0.767361111111111	Adgrg1,Hey1	2	36	5	Mutter_02
Endothelial	SBRT_vs_Ctrl	HALLMARK_BILE_ACID_METABOLISM	MSigDB_Hallmark	exploratory	0.667492654218099	0.887272727272727	0.941595547309833	Gc,Rxra	2	112	6	Mutter_02
Endothelial	SBRT_vs_Ctrl	HALLMARK_INTERFERON_ALPHA_RESPONSE	MSigDB_Hallmark	exploratory	-0.643151481781992	0.94392523364486	0.962433571559465	Ccrl2,Ifi27,Ifitm2,Ifi44l	4	100	23	Mutter_02
Endothelial	SBRT_vs_Ctrl	HALLMARK_XENOBIOTIC_METABOLISM	MSigDB_Hallmark	exploratory	0.624737644073583	0.939823008849558	0.962433571559465	Tnfrsf1a,Il1r1,Arg1,Ptges	4	203	20	Mutter_02
Endothelial	SBRT_vs_Ctrl	HALLMARK_HEME_METABOLISM	MSigDB_Hallmark	exploratory	0.410288848966629	1	1	Ackr1,Nr3c1,Aqp3	3	194	7	Mutter_02
Epithelial cells	MBRT_vs_Ctrl	HALLMARK_ALLOGRAFT_REJECTION	MSigDB_Hallmark	exploratory	-1.31869119946296	0.189300411522634	0.58989898989899	Cd74,Krt1,Srgn	3	201	6	Mutter_02
Epithelial cells	MBRT_vs_Ctrl	HALLMARK_APOPTOSIS	MSigDB_Hallmark	exploratory	1.21565266956423	0.239845261121857	0.58989898989899	Gpx1,Ctnnb1	2	160	7	Mutter_02
Epithelial cells	MBRT_vs_Ctrl	HALLMARK_INTERFERON_GAMMA_RESPONSE	MSigDB_Hallmark	exploratory	-1.33147481419955	0.116959064327485	0.58989898989899	Cd74,H2-D1	2	205	3	Mutter_02
Epithelial cells	MBRT_vs_Ctrl	HALLMARK_P53_PATHWAY	MSigDB_Hallmark	exploratory	1.2009939407201	0.294949494949495	0.58989898989899	Itgb4	1	199	3	Mutter_02
Epithelial cells	MBRT_vs_Ctrl	HALLMARK_ANDROGEN_RESPONSE	MSigDB_Hallmark	exploratory	0.919687376968013	0.581818181818182	0.930909090909091	Ccnd1,Akt1,B2m	3	112	3	Mutter_02
Epithelial cells	MBRT_vs_Ctrl	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	MSigDB_Hallmark	exploratory	0.565858602838124	0.947976878612717	0.971717171717172	Mfap5	1	206	6	Mutter_02
Epithelial cells	MBRT_vs_Ctrl	HALLMARK_FATTY_ACID_METABOLISM	MSigDB_Hallmark	exploratory	-0.52820719480887	0.970760233918129	0.971717171717172	Lgals1,S100a10,Mif	3	157	3	Mutter_02
Epithelial cells	MBRT_vs_Ctrl	HALLMARK_MYC_TARGETS_V1	MSigDB_Hallmark	exploratory	0.481741006983245	0.971717171717172	0.971717171717172	Ppia,Rack1,Hsp90ab1	3	201	3	Mutter_02
Epithelial cells	MBRT_vs_SBRT	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	MSigDB_Hallmark	exploratory	-1.61450077797197	0.0216202009505858	0.172961607604686	Col1a1,Col1a2,Bgn,Mfap5,Lgals1,Tnfrsf12a	6	206	6	Mutter_02
Epithelial cells	MBRT_vs_SBRT	HALLMARK_INTERFERON_GAMMA_RESPONSE	MSigDB_Hallmark	exploratory	1.34451862040063	0.149892933618844	0.599571734475375	H2-D1,B2m,Cd74	3	205	3	Mutter_02
Epithelial cells	MBRT_vs_SBRT	HALLMARK_MYC_TARGETS_V1	MSigDB_Hallmark	exploratory	1.16947725342478	0.316916488222698	0.685224839400428	Rack1	1	201	3	Mutter_02
Epithelial cells	MBRT_vs_SBRT	HALLMARK_P53_PATHWAY	MSigDB_Hallmark	exploratory	1.15244453177197	0.342612419700214	0.685224839400428	Rack1,Itgb4,S100a10	3	199	3	Mutter_02
Epithelial cells	MBRT_vs_SBRT	HALLMARK_ALLOGRAFT_REJECTION	MSigDB_Hallmark	exploratory	0.595102648850616	0.952513966480447	1	Eif5a,B2m,Cd74,Akt1,Srgn,Krt1	6	201	6	Mutter_02
Epithelial cells	MBRT_vs_SBRT	HALLMARK_ANDROGEN_RESPONSE	MSigDB_Hallmark	exploratory	0	1	1	""	0	112	3	Mutter_02
Epithelial cells	MBRT_vs_SBRT	HALLMARK_APOPTOSIS	MSigDB_Hallmark	exploratory	-0.82196958332558	0.717293233082707	1	Hmgb2,Bgn,Ccnd1,Tnfrsf12a	4	160	7	Mutter_02
Epithelial cells	MBRT_vs_SBRT	HALLMARK_FATTY_ACID_METABOLISM	MSigDB_Hallmark	exploratory	0.480185221571654	0.985010706638116	1	Mif,S100a10,Lgals1	3	157	3	Mutter_02
Epithelial cells	SBRT_vs_Ctrl	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	MSigDB_Hallmark	exploratory	1.7304485205671	0.00102424212083195	0.00819393696665559	Col1a1,Col1a2,Mfap5,Bgn	4	206	6	Mutter_02
Epithelial cells	SBRT_vs_Ctrl	HALLMARK_INTERFERON_GAMMA_RESPONSE	MSigDB_Hallmark	exploratory	-1.42286828280507	0.0599078341013825	0.23963133640553	H2-D1,Cd74	2	205	3	Mutter_02
Epithelial cells	SBRT_vs_Ctrl	HALLMARK_APOPTOSIS	MSigDB_Hallmark	exploratory	1.33693011690095	0.108433734939759	0.289156626506024	Bgn,Ccnd1,Hmgb2,Ctnnb1	4	160	7	Mutter_02
Epithelial cells	SBRT_vs_Ctrl	HALLMARK_ALLOGRAFT_REJECTION	MSigDB_Hallmark	exploratory	-1.16550831569506	0.267217630853994	0.534435261707989	Cd74,B2m,Srgn	3	201	6	Mutter_02
Epithelial cells	SBRT_vs_Ctrl	HALLMARK_MYC_TARGETS_V1	MSigDB_Hallmark	exploratory	-1.06169501465913	0.43778801843318	0.700460829493088	Rack1,Hsp90ab1	2	201	3	Mutter_02
Epithelial cells	SBRT_vs_Ctrl	HALLMARK_ANDROGEN_RESPONSE	MSigDB_Hallmark	exploratory	0.658157481605801	0.899647887323944	0.899647887323944	Ccnd1,Akt1	2	112	3	Mutter_02
Epithelial cells	SBRT_vs_Ctrl	HALLMARK_FATTY_ACID_METABOLISM	MSigDB_Hallmark	exploratory	-0.782608691252834	0.753456221198157	0.899647887323944	Mif,S100a10,Lgals1	3	157	3	Mutter_02
Epithelial cells	SBRT_vs_Ctrl	HALLMARK_P53_PATHWAY	MSigDB_Hallmark	exploratory	-0.698436913193858	0.808755760368664	0.899647887323944	Rack1	1	199	3	Mutter_02
Fibroblast	MBRT_vs_Ctrl	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	MSigDB_Hallmark	exploratory	2.17686310602947	1.69866823810161e-06	8.83307483812836e-05	Col5a3,Col5a2,Col5a1,Cxcl5,Col12a1,Col6a3,Tnfrsf11b,Col3a1,Col1a1,Acta2,Timp1,Serpinh1,Wnt5a,Mfap5,Bgn,Itga5,Dcn,Vcan,Col6a2,Itgb1,Pdgfrb,Mmp14,Cxcl1,Cd44,Vegfc,Bmp1,Notch2,Col1a2,Il6,Tgfb1,Col4a1,Gadd45b	32	206	72	Mutter_02
Fibroblast	MBRT_vs_Ctrl	HALLMARK_INTERFERON_GAMMA_RESPONSE	MSigDB_Hallmark	exploratory	-2.03019979675701	1.89872391395882e-05	0.000493668217629294	Ciita,Ifitm2,Ifi44l,Fpr1,Tnfsf10,Ifi27,Oas2,Xcl1,H2-D1,H2-M3,Cd40,Cd69,Oasl1,Bst2,Il2rb,Klrk1,Ido1,Cd38,H2-DMa,Tap1,Irf4,Casp3,Nlrc5	23	205	65	Mutter_02
Fibroblast	MBRT_vs_Ctrl	HALLMARK_UV_RESPONSE_DN	MSigDB_Hallmark	exploratory	1.99646844591708	0.000328883023506052	0.0057006390741049	Col5a2,Col3a1,Col1a1,Igfbp5,Fyn,Nfkb1,Mapk14,Pdgfrb,Anxa2,Notch2,Col1a2,Ldlr,Rxra,Tgfbr2,Dusp1	15	144	32	Mutter_02
Fibroblast	MBRT_vs_Ctrl	HALLMARK_ANGIOGENESIS	MSigDB_Hallmark	exploratory	1.89901766724873	0.00171900288991928	0.0223470375689507	Pf4,Col5a2,Fgfr1,Cxcl5,Col3a1,Timp1,Vcan,App,Olr1,Pdgfa,Vegfa,Jag1	12	36	19	Mutter_02
Fibroblast	MBRT_vs_Ctrl	HALLMARK_E2F_TARGETS	MSigDB_Hallmark	exploratory	-1.67552003416672	0.00790539335843206	0.0822160909276935	Mlh1,Tubb5,Birc5,Cdkn3,H2az1,Chek2,Msh2,Hmgb2	8	200	20	Mutter_02
Fibroblast	MBRT_vs_Ctrl	HALLMARK_HYPOXIA	MSigDB_Hallmark	exploratory	1.5820676971373	0.016143695089602	0.139912024109884	Pdgfb,Col5a1,Ackr3,Bgn,Ldha,Mt2,Dcn,Anxa2,Ier3,Il6,Pgf,Egfr,Dusp1,Vegfa,Ndrg1,Slc2a1,Mt1,Jun,Btg1,Fos,Zfp36,Cdkn1a	22	200	39	Mutter_02
Fibroblast	MBRT_vs_Ctrl	HALLMARK_KRAS_SIGNALING_UP	MSigDB_Hallmark	exploratory	-1.56805990111009	0.0196495540105901	0.145968115507241	Slpi,Csf2ra,Tnfrsf1b,Pdcd1lg2,Pigr,Pecam1,Ace,Itgb2,Sox9,Spry2,Igfbp3,Inhba,Eng,Sparcl1,Spp1,Ets1,Cmklr1,Il2rg,Adgra2,Bmp2	20	203	49	Mutter_02
Fibroblast	MBRT_vs_Ctrl	TypeI_interferon	project	primary	-1.58197958224943	0.0323685590719298	0.210395633967544	Oas2,Oasl1,Mx1	3	19	7	Mutter_02
Fibroblast	MBRT_vs_Ctrl	HALLMARK_ALLOGRAFT_REJECTION	MSigDB_Hallmark	exploratory	-1.22421507976965	0.0883333333333333	0.323461798512508	Il12rb1,H2-M3,Cd28,Cd40,H2-DMb1,Il2rb,Cd2,Cd3g,Tlr1,Cd8a,Itk,H2-DMa,Tap1,Irf4,H2-T23,Itgb2,Il11,Cd79a,Tap2,Inhba,Lyn,Cd80,Il27ra,Fgr,Il12a,Ets1,Prf1,Ltb,Il2rg,Icam1,Icosl,Ifngr1	32	201	102	Mutter_02
Fibroblast	MBRT_vs_Ctrl	HALLMARK_CHOLESTEROL_HOMEOSTASIS	MSigDB_Hallmark	exploratory	1.40244485918135	0.0881147540983607	0.323461798512508	Fabp5,Fasn,Ldlr,Lgals3,Jag1,Ctnnb1	6	75	13	Mutter_02
Fibroblast	MBRT_vs_Ctrl	HALLMARK_INFLAMMATORY_RESPONSE	MSigDB_Hallmark	exploratory	1.25001971124798	0.0894117647058824	0.323461798512508	Gpr183,Il1b,Cxcl5,Il4ra,Tnfrsf9,Cd55,Timp1,Csf3r,Itga5,Ffar2,Lamp3,Ahr,Nfkb1,Ifngr2,Il10,Hif1a,Cd48,Rgs1,Nfkbia,Mmp14,Axl,Msr1,Il6,Ldlr	24	201	86	Mutter_02
Fibroblast	MBRT_vs_Ctrl	HALLMARK_INTERFERON_ALPHA_RESPONSE	MSigDB_Hallmark	exploratory	-1.42464935303652	0.0680147058823529	0.323461798512508	Ifitm2,Ifi44l,Ifi27,Oasl1,Bst2,Tap1	6	100	23	Mutter_02
Fibroblast	MBRT_vs_Ctrl	HALLMARK_PEROXISOME	MSigDB_Hallmark	exploratory	-1.39433972651101	0.0933062880324544	0.323461798512508	Sod1,Ttr,Msh2	3	102	4	Mutter_02
Fibroblast	MBRT_vs_Ctrl	HALLMARK_TNFA_SIGNALING_VIA_NFKB	MSigDB_Hallmark	exploratory	1.30809731573166	0.0711009174311927	0.323461798512508	Gpr183,Il1b,Cxcl5,Ackr3,Tnfrsf9,Stat5a,Il6st,Nfkb1,Ifngr2,Nfkbia,Cxcl1,Cd44,Ier3,Il6,Gadd45b,Ldlr,Ccnd1,Csf2,Olr1,Dusp1,Il7r,Ccl2,Rigi,Vegfa,Jag1,Ptgs2,Cxcl2,Cxcl3,Lif,Jun,Il18,Btg1,Fos	33	199	76	Mutter_02
Fibroblast	MBRT_vs_Ctrl	TypeII_interferon	project	primary	-1.53285642760836	0.0574257425742574	0.323461798512508	Ciita,H2-Ab1,H2-Aa,Cxcl9,H2-Eb1,Stat1,Cxcl10,Cd74	8	17	8	Mutter_02
Fibroblast	MBRT_vs_Ctrl	HALLMARK_COMPLEMENT	MSigDB_Hallmark	exploratory	1.23698192184648	0.158351409978308	0.484369018757177	Pdgfb,Cd55,S100a9,Timp1,Mmp12,Fyn,Mmp14,Cxcl1,Il6,Gzma,Olr1,Lgals3,Gzmb,Pfn1,Jak2,Calm1,Cxcl2,Cxcl3	18	196	42	Mutter_02
Fibroblast	MBRT_vs_Ctrl	HALLMARK_MTORC1_SIGNALING	MSigDB_Hallmark	exploratory	1.29429045481403	0.153061224489796	0.484369018757177	Serpinh1,Ldha,Igfbp5,Ldlr,Xbp1,Slc2a1,Cdkn1a	7	201	14	Mutter_02
Fibroblast	MBRT_vs_Ctrl	HALLMARK_APICAL_SURFACE	MSigDB_Hallmark	exploratory	-1.29865740323571	0.174509803921569	0.504139433551198	Il2rb,Gata3,Lyn,Il2rg,Ephb4,Brca1,Hspb1,Efna5	8	44	10	Mutter_02
Fibroblast	MBRT_vs_Ctrl	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	MSigDB_Hallmark	exploratory	1.28023600948225	0.185258964143426	0.507024533445167	Ccl2,Vegfa,Xbp1	3	113	6	Mutter_02
Fibroblast	MBRT_vs_Ctrl	HALLMARK_KRAS_SIGNALING_DN	MSigDB_Hallmark	exploratory	-1.23704337471984	0.20377358490566	0.524952380952381	Ifi44l,Krt15,Fgfr3,Cd80,Cpb1	5	202	19	Mutter_02
Fibroblast	MBRT_vs_Ctrl	HALLMARK_SPERMATOGENESIS	MSigDB_Hallmark	exploratory	-1.26231667788509	0.212	0.524952380952381	Cdkn3,Ace	2	135	6	Mutter_02
Fibroblast	MBRT_vs_Ctrl	HALLMARK_COAGULATION	MSigDB_Hallmark	exploratory	1.15051532050422	0.226980728051392	0.536499902666926	Pf4,Pdgfb,Timp1,Fyn,Mmp14,Bmp1	6	139	28	Mutter_02
Fibroblast	MBRT_vs_Ctrl	HALLMARK_GLYCOLYSIS	MSigDB_Hallmark	exploratory	1.16986366517169	0.243534482758621	0.550599700149925	Col5a1,Ldha,Dcn,Vcan,Cd44,Ier3,Egfr	7	200	18	Mutter_02
Fibroblast	MBRT_vs_Ctrl	HALLMARK_MYOGENESIS	MSigDB_Hallmark	exploratory	1.1074105079752	0.282051282051282	0.611111111111111	Gpx3,Col6a3,Col3a1,Col1a1,Col6a2,Itgb1,Myl7,Apod,Tgfb1,Gadd45b,App,Sorbs1,Igfbp7	13	201	39	Mutter_02
Fibroblast	MBRT_vs_Ctrl	HALLMARK_XENOBIOTIC_METABOLISM	MSigDB_Hallmark	exploratory	1.09758694315862	0.31063829787234	0.646127659574468	Reg1,Arg1,Ddc,Mt2	4	203	20	Mutter_02
Fibroblast	MBRT_vs_Ctrl	HALLMARK_ADIPOGENESIS	MSigDB_Hallmark	exploratory	1.0682203543633	0.336864406779661	0.673728813559322	Gpx3,Stat5a,Col4a1,Sorbs1,Apoe,Fabp4,Angpt1	7	200	19	Mutter_02
Fibroblast	MBRT_vs_Ctrl	HALLMARK_BILE_ACID_METABOLISM	MSigDB_Hallmark	exploratory	-0.982224228893513	0.5	0.764925016716019	Sod1,Ttr	2	112	6	Mutter_02
Fibroblast	MBRT_vs_Ctrl	HALLMARK_ESTROGEN_RESPONSE_EARLY	MSigDB_Hallmark	exploratory	1.00171333391755	0.423162583518931	0.764925016716019	Ar,Il6st,Fasn,Cd44,Ccnd1,Pgr,Jak2,Krt19,Cxcl12,Xbp1,Slc2a1,Celsr2,Fos	13	200	33	Mutter_02
Fibroblast	MBRT_vs_Ctrl	HALLMARK_G2M_CHECKPOINT	MSigDB_Hallmark	exploratory	0.952739397965811	0.537117903930131	0.764925016716019	Mt2,Cenpf,Hif1a,Mapk14,Notch2,Tgfb1,Ccnd1	7	198	23	Mutter_02
Fibroblast	MBRT_vs_Ctrl	HALLMARK_HEDGEHOG_SIGNALING	MSigDB_Hallmark	exploratory	1.05373299832296	0.435546875	0.764925016716019	Adgrg1,Hey1,Vegfa	3	36	5	Mutter_02
Fibroblast	MBRT_vs_Ctrl	HALLMARK_HEME_METABOLISM	MSigDB_Hallmark	exploratory	-0.980407699077987	0.488933601609658	0.764925016716019	Ackr1	1	194	7	Mutter_02
Fibroblast	MBRT_vs_Ctrl	HALLMARK_IL2_STAT5_SIGNALING	MSigDB_Hallmark	exploratory	0.947852680123075	0.538461538461538	0.764925016716019	Il4ra,Tnfrsf9,Spry4,Col6a1,Ahr,Il10,Cst7,Cd48,Il3ra,Ctla4,Cd44,Cd81,Gadd45b,Csf2,Il1r2	15	199	58	Mutter_02
Fibroblast	MBRT_vs_Ctrl	HALLMARK_IL6_JAK_STAT3_SIGNALING	MSigDB_Hallmark	exploratory	0.944974636906819	0.555555555555556	0.764925016716019	Pf4,Il1b,Reg1,Il4ra,Csf3r,Il6st,Ifngr2,Il3ra,Cxcl1,Cd44,Il6,Tgfb1,Csf2,Il1r2	14	88	56	Mutter_02
Fibroblast	MBRT_vs_Ctrl	HALLMARK_PANCREAS_BETA_CELLS	MSigDB_Hallmark	exploratory	-1.00164344297926	0.511156186612576	0.764925016716019	Gcg,Sst,Dpp4	3	40	4	Mutter_02
Fibroblast	MBRT_vs_Ctrl	HALLMARK_PI3K_AKT_MTOR_SIGNALING	MSigDB_Hallmark	exploratory	1.01273632149719	0.433609958506224	0.764925016716019	Fasl,Egfr,Pfn1,Rac1,Slc2a1,Cdkn1a,Smad2,Tnfrsf1a,Akt1,Sfn	10	105	16	Mutter_02
Fibroblast	MBRT_vs_Ctrl	HALLMARK_TGF_BETA_SIGNALING	MSigDB_Hallmark	exploratory	-0.992304585801361	0.441682600382409	0.764925016716019	Tgfbr1,Hdac1,Eng,Smad3,Bmp2,Junb,Bmpr2	7	54	15	Mutter_02
Fibroblast	MBRT_vs_Ctrl	HALLMARK_UV_RESPONSE_UP	MSigDB_Hallmark	exploratory	-0.930924703091415	0.558983666061706	0.764925016716019	H2-M3,Fgf18,H2-Q1,Tap1,Casp3,Lyn,Rxrb,Icam1,Bmp2	9	158	24	Mutter_02
Fibroblast	MBRT_vs_Ctrl	HALLMARK_WNT_BETA_CATENIN_SIGNALING	MSigDB_Hallmark	exploratory	-0.958639477721299	0.48565965583174	0.764925016716019	Notch1,Wnt5b,Fzd8	3	42	15	Mutter_02
Fibroblast	MBRT_vs_Ctrl	HALLMARK_NOTCH_SIGNALING	MSigDB_Hallmark	exploratory	0.89808985475069	0.624242424242424	0.832323232323232	Wnt5a,Notch3,Notch2,Ccnd1	4	32	12	Mutter_02
Fibroblast	MBRT_vs_Ctrl	DNA_Damage_Repair	project	primary	-0.827544545417829	0.696078431372549	0.880208333333333	Bax,Chek2,Atm	3	18	10	Mutter_02
Fibroblast	MBRT_vs_Ctrl	HALLMARK_ESTROGEN_RESPONSE_LATE	MSigDB_Hallmark	exploratory	0.867767923642304	0.692139737991266	0.880208333333333	Fabp5,S100a9,Il6st,Cxcl14,Cd44,Ccnd1,Pgr,Jak2,Krt19,Cxcl12,Xbp1,Celsr2,Fos,Zfp36	14	206	35	Mutter_02
Fibroblast	MBRT_vs_Ctrl	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	MSigDB_Hallmark	exploratory	0.808562090696943	0.7109375	0.880208333333333	Gpx3,Mpo	2	48	5	Mutter_02
Fibroblast	MBRT_vs_Ctrl	HALLMARK_DNA_REPAIR	MSigDB_Hallmark	exploratory	-0.789726672882323	0.742857142857143	0.898338870431894	Tyms,Nt5c3	2	150	5	Mutter_02
Fibroblast	MBRT_vs_Ctrl	HALLMARK_FATTY_ACID_METABOLISM	MSigDB_Hallmark	exploratory	0.771371506393753	0.780876494023904	0.922854038391887	Ldha,Fasn	2	157	11	Mutter_02
Fibroblast	MBRT_vs_Ctrl	HALLMARK_ANDROGEN_RESPONSE	MSigDB_Hallmark	exploratory	0.717457981956793	0.868085106382979	0.923814944304415	Ccnd1,Azgp1,Ndrg1,Krt19,Selenop,Arid5b,Akt1,Krt8,Lifr,Sat1,Maf,B2m,Itgav,Fkbp5,Tsc22d1,Myl12a,Mertk	17	112	17	Mutter_02
Fibroblast	MBRT_vs_Ctrl	HALLMARK_APICAL_JUNCTION	MSigDB_Hallmark	exploratory	0.773152960377254	0.861771058315335	0.923814944304415	Cd34,Tnfrsf11b,Vcan,Itgb1,Mapk14,Bmp1,Egfr,Pfn1,Syk,Mmp9	10	199	38	Mutter_02
Fibroblast	MBRT_vs_Ctrl	HALLMARK_APOPTOSIS	MSigDB_Hallmark	exploratory	-0.806073840132358	0.83859649122807	0.923814944304415	Tnfsf10,Sod1,Cd69,Cd2,Cflar,Cd38,Tap1,Casp3,Erbb3,Erbb2,Bax,Prf1,Bmp2,Ifngr1,Casp8,Hmgb2,Bcl2l1	17	160	64	Mutter_02
Fibroblast	MBRT_vs_Ctrl	HALLMARK_OXIDATIVE_PHOSPHORYLATION	MSigDB_Hallmark	exploratory	0.717869500080277	0.81139489194499	0.923814944304415	Ldha	1	199	4	Mutter_02
Fibroblast	MBRT_vs_Ctrl	HALLMARK_PROTEIN_SECRETION	MSigDB_Hallmark	exploratory	-0.673445636760367	0.870517928286853	0.923814944304415	Sod1	1	96	9	Mutter_02
Fibroblast	MBRT_vs_Ctrl	HALLMARK_MYC_TARGETS_V1	MSigDB_Hallmark	exploratory	0.636560273490684	0.914	0.95056	Ldha	1	201	9	Mutter_02
Fibroblast	MBRT_vs_Ctrl	HALLMARK_P53_PATHWAY	MSigDB_Hallmark	exploratory	-0.634445381503125	0.966292134831461	0.985239039435999	Notch1,Acvr1b,Itgb4,Tap1,Epha2,Tm4sf1,Bax	7	199	39	Mutter_02
Fibroblast	MBRT_vs_Ctrl	HALLMARK_MITOTIC_SPINDLE	MSigDB_Hallmark	exploratory	0.499902142499282	0.98804780876494	0.98804780876494	Cenpf,Notch2	2	199	11	Mutter_02
Fibroblast	MBRT_vs_SBRT	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	MSigDB_Hallmark	exploratory	-2.32990547743662	7.28878817755482e-08	3.7901698523285e-06	Col5a3,Acta2,Col5a1,Col6a2,Igfbp3,Col16a1,Col1a1,Col1a2,Col6a3,Tpm2,Mfap5,Pdgfrb,Serpinh1,Tagln,Thbs1,Myl9,Col5a2,Lum,Tpm1,Col4a1,Col12a1,Col4a2,Col3a1,Lgals1,Dst,Mgp,Dcn,Emp3,Cdh11	29	206	72	Mutter_02
Fibroblast	MBRT_vs_SBRT	HALLMARK_MYOGENESIS	MSigDB_Hallmark	exploratory	-1.77033107548845	0.00157795631242014	0.0273512427486158	Col6a2,Gsn,Igfbp3,Col1a1,Col6a3,Tpm2,Tagln,Col15a1,Itgb4,Clu,Sorbs1,Col4a2,Col3a1,Igfbp7	14	201	39	Mutter_02
Fibroblast	MBRT_vs_SBRT	HALLMARK_UV_RESPONSE_DN	MSigDB_Hallmark	exploratory	-1.90590652708925	0.00112796068271689	0.0273512427486158	Col1a1,Col1a2,Ldlr,Igfbp5,Ica1,Pdgfrb,Fyn,Col5a2,Tgfbr2,Nfkb1,Col3a1,Adgrl2	12	144	32	Mutter_02
Fibroblast	MBRT_vs_SBRT	HALLMARK_IL6_JAK_STAT3_SIGNALING	MSigDB_Hallmark	exploratory	1.62647117057205	0.00596195863659819	0.0620043698206212	Cntfr,Csf2,Csf3r,Acvr1b,Fas,Il2ra,Il17rb,Il13ra1,Reg1,Pdgfc,Il1b,Il1r2,Cd36,Cxcl2,Il6,Tnfrsf21,Ltb,Il12rb1,Il18r1,Cd14,Cd38	21	88	56	Mutter_02
Fibroblast	MBRT_vs_SBRT	HALLMARK_KRAS_SIGNALING_DN	MSigDB_Hallmark	exploratory	1.77851923902116	0.00534014670043777	0.0620043698206212	Cntfr,Egf,Cd80,Tcl1,Ryr2,Ifng,Krt4,Ifi44l,Fgfr3,Il12b	10	202	19	Mutter_02
Fibroblast	MBRT_vs_SBRT	HALLMARK_APICAL_JUNCTION	MSigDB_Hallmark	exploratory	-1.55634843771856	0.023403075616004	0.202826655338702	Col16a1,Cd34,Myl9,Itgb4,Cdh1,Actg2,Pfn1,Cdh11,Icam1,Vcan,Itga9,Rac2,Fyb,Itga3,Vcam1,Vwf,Ptprc,Pecam1,Cd276,Cd86,Cldn4	21	199	38	Mutter_02
