sample_id	cell_type	pathway_name	pathway_source	tier	score_type	mean	sd	median	n_cells	condition	treatment	timepoint_h	dataset	slide_id	n_set_genes	n_panel_genes	panel_coverage_frac
sam0005	Macrophages	HALLMARK_FATTY_ACID_METABOLISM	hallmark	exploratory	AMS	0.105140970361958	0.47298887487169	0.0626653892702886	20239	MBRT_day6	MBRT	144	Mutter_01	sld0001	155	11	0.071
sam0006	Macrophages	HALLMARK_FATTY_ACID_METABOLISM	hallmark	exploratory	AMS	0.149126881540223	0.494214508029458	0.103462500007785	13043	SBRT_4h	SBRT	4	Mutter_01	sld0004	155	11	0.071
sam0007	Macrophages	HALLMARK_FATTY_ACID_METABOLISM	hallmark	exploratory	AMS	0.158104435948181	0.492173243458406	0.100197316809327	8991	SBRT_day2	SBRT	48	Mutter_01	sld0002	155	11	0.071
sam0008	Macrophages	HALLMARK_FATTY_ACID_METABOLISM	hallmark	exploratory	AMS	0.136792839296506	0.487672328216663	0.0874334402457182	24692	SBRT_day6	SBRT	144	Mutter_01	sld0002	155	11	0.071
sam0001	Macrophages	HALLMARK_FATTY_ACID_METABOLISM	hallmark	exploratory	UCell	0.120222531782674	0.0873953348489401	0.111188811188811	11531	Control	NT	0	Mutter_01	sld0002	155	11	0.071
sam0002	Macrophages	HALLMARK_FATTY_ACID_METABOLISM	hallmark	exploratory	UCell	0.120765967190506	0.0837097465318479	0.114685314685315	2657	MBRT_1h	MBRT	1	Mutter_01	sld0004	155	11	0.071
sam0003	Macrophages	HALLMARK_FATTY_ACID_METABOLISM	hallmark	exploratory	UCell	0.107685866035708	0.0801536375579846	0.0916083916083916	15144	MBRT_4h	MBRT	4	Mutter_01	sld0004	155	11	0.071
sam0004	Macrophages	HALLMARK_FATTY_ACID_METABOLISM	hallmark	exploratory	UCell	0.115878840368309	0.0836434651349681	0.105594405594406	21938	MBRT_day2	MBRT	48	Mutter_01	sld0001	155	11	0.071
sam0005	Macrophages	HALLMARK_FATTY_ACID_METABOLISM	hallmark	exploratory	UCell	0.0929243788475965	0.0751391936507237	0.077972027972028	20239	MBRT_day6	MBRT	144	Mutter_01	sld0001	155	11	0.071
sam0006	Macrophages	HALLMARK_FATTY_ACID_METABOLISM	hallmark	exploratory	UCell	0.104165994244964	0.0772366999924485	0.0916083916083916	13043	SBRT_4h	SBRT	4	Mutter_01	sld0004	155	11	0.071
sam0007	Macrophages	HALLMARK_FATTY_ACID_METABOLISM	hallmark	exploratory	UCell	0.108615180837403	0.0830941109867379	0.0905594405594405	8991	SBRT_day2	SBRT	48	Mutter_01	sld0002	155	11	0.071
sam0008	Macrophages	HALLMARK_FATTY_ACID_METABOLISM	hallmark	exploratory	UCell	0.102341674605971	0.0786950411932109	0.0881118881118881	24692	SBRT_day6	SBRT	144	Mutter_01	sld0002	155	11	0.071
sam0001	Macrophages	HALLMARK_G2M_CHECKPOINT	hallmark	exploratory	AMS	-0.0515077589275931	0.293524844357314	-0.079485624442241	11531	Control	NT	0	Mutter_01	sld0002	195	22	0.1128
sam0002	Macrophages	HALLMARK_G2M_CHECKPOINT	hallmark	exploratory	AMS	-0.050137622759018	0.300776958791577	-0.076561935493228	2657	MBRT_1h	MBRT	1	Mutter_01	sld0004	195	22	0.1128
sam0003	Macrophages	HALLMARK_G2M_CHECKPOINT	hallmark	exploratory	AMS	-0.080854151971734	0.2798821369092	-0.105584890775813	15144	MBRT_4h	MBRT	4	Mutter_01	sld0004	195	22	0.1128
sam0004	Macrophages	HALLMARK_G2M_CHECKPOINT	hallmark	exploratory	AMS	-0.140205368470081	0.263124533902365	-0.166850449170559	21938	MBRT_day2	MBRT	48	Mutter_01	sld0001	195	22	0.1128
sam0005	Macrophages	HALLMARK_G2M_CHECKPOINT	hallmark	exploratory	AMS	-0.0598300548780304	0.276970067405815	-0.0833798121749042	20239	MBRT_day6	MBRT	144	Mutter_01	sld0001	195	22	0.1128
sam0006	Macrophages	HALLMARK_G2M_CHECKPOINT	hallmark	exploratory	AMS	-0.0399211710407026	0.295337134327315	-0.0634795804884349	13043	SBRT_4h	SBRT	4	Mutter_01	sld0004	195	22	0.1128
sam0007	Macrophages	HALLMARK_G2M_CHECKPOINT	hallmark	exploratory	AMS	-0.0717816848022756	0.28261274256807	-0.0972928709755375	8991	SBRT_day2	SBRT	48	Mutter_01	sld0002	195	22	0.1128
sam0008	Macrophages	HALLMARK_G2M_CHECKPOINT	hallmark	exploratory	AMS	-0.0569826948475412	0.279474439214522	-0.083542564129969	24692	SBRT_day6	SBRT	144	Mutter_01	sld0002	195	22	0.1128
sam0001	Macrophages	HALLMARK_G2M_CHECKPOINT	hallmark	exploratory	UCell	0.0677738429059383	0.0463647729095276	0.0653523183643665	11531	Control	NT	0	Mutter_01	sld0002	195	22	0.1128
sam0002	Macrophages	HALLMARK_G2M_CHECKPOINT	hallmark	exploratory	UCell	0.0669444809724407	0.0461282015059903	0.0638919313618109	2657	MBRT_1h	MBRT	1	Mutter_01	sld0004	195	22	0.1128
sam0003	Macrophages	HALLMARK_G2M_CHECKPOINT	hallmark	exploratory	UCell	0.0602912538595048	0.0445034929329296	0.0552208835341366	15144	MBRT_4h	MBRT	4	Mutter_01	sld0004	195	22	0.1128
sam0004	Macrophages	HALLMARK_G2M_CHECKPOINT	hallmark	exploratory	UCell	0.0506105010798961	0.040982923943339	0.0414384811975174	21938	MBRT_day2	MBRT	48	Mutter_01	sld0001	195	22	0.1128
sam0005	Macrophages	HALLMARK_G2M_CHECKPOINT	hallmark	exploratory	UCell	0.0598802867255101	0.0441959270851897	0.0533041255932822	20239	MBRT_day6	MBRT	144	Mutter_01	sld0001	195	22	0.1128
sam0006	Macrophages	HALLMARK_G2M_CHECKPOINT	hallmark	exploratory	UCell	0.0689768196453683	0.0461545114724732	0.0664476086162833	13043	SBRT_4h	SBRT	4	Mutter_01	sld0004	195	22	0.1128
sam0007	Macrophages	HALLMARK_G2M_CHECKPOINT	hallmark	exploratory	UCell	0.0613648007668536	0.0450608384988887	0.0558598028477546	8991	SBRT_day2	SBRT	48	Mutter_01	sld0002	195	22	0.1128
sam0008	Macrophages	HALLMARK_G2M_CHECKPOINT	hallmark	exploratory	UCell	0.0610992339828952	0.0452213544291451	0.0554947060971157	24692	SBRT_day6	SBRT	144	Mutter_01	sld0002	195	22	0.1128
sam0001	Macrophages	HALLMARK_GLYCOLYSIS	hallmark	exploratory	AMS	0.160174519779883	0.333522673196753	0.143655172893396	11531	Control	NT	0	Mutter_01	sld0002	200	18	0.09
sam0002	Macrophages	HALLMARK_GLYCOLYSIS	hallmark	exploratory	AMS	0.164689315658567	0.340435321254224	0.149020459815391	2657	MBRT_1h	MBRT	1	Mutter_01	sld0004	200	18	0.09
sam0003	Macrophages	HALLMARK_GLYCOLYSIS	hallmark	exploratory	AMS	0.180553595823896	0.332331591306856	0.164297307657374	15144	MBRT_4h	MBRT	4	Mutter_01	sld0004	200	18	0.09
sam0004	Macrophages	HALLMARK_GLYCOLYSIS	hallmark	exploratory	AMS	0.154142560005585	0.331131954184879	0.130900003430783	21938	MBRT_day2	MBRT	48	Mutter_01	sld0001	200	18	0.09
sam0005	Macrophages	HALLMARK_GLYCOLYSIS	hallmark	exploratory	AMS	0.165659489847109	0.331905294001441	0.140868326082529	20239	MBRT_day6	MBRT	144	Mutter_01	sld0001	200	18	0.09
sam0006	Macrophages	HALLMARK_GLYCOLYSIS	hallmark	exploratory	AMS	0.183406285809902	0.333335915990785	0.167050460362807	13043	SBRT_4h	SBRT	4	Mutter_01	sld0004	200	18	0.09
sam0007	Macrophages	HALLMARK_GLYCOLYSIS	hallmark	exploratory	AMS	0.175066777577756	0.3376126911701	0.152886069486756	8991	SBRT_day2	SBRT	48	Mutter_01	sld0002	200	18	0.09
sam0008	Macrophages	HALLMARK_GLYCOLYSIS	hallmark	exploratory	AMS	0.133020154863786	0.325752835026705	0.11317834329866	24692	SBRT_day6	SBRT	144	Mutter_01	sld0002	200	18	0.09
sam0001	Macrophages	HALLMARK_GLYCOLYSIS	hallmark	exploratory	UCell	0.116635430100457	0.0577315365027224	0.112209046991656	11531	Control	NT	0	Mutter_01	sld0002	200	18	0.09
sam0002	Macrophages	HALLMARK_GLYCOLYSIS	hallmark	exploratory	UCell	0.116591864877771	0.0573728906767939	0.111550285463329	2657	MBRT_1h	MBRT	1	Mutter_01	sld0004	200	18	0.09
sam0003	Macrophages	HALLMARK_GLYCOLYSIS	hallmark	exploratory	UCell	0.112658429305574	0.057860467224929	0.106719367588933	15144	MBRT_4h	MBRT	4	Mutter_01	sld0004	200	18	0.09
sam0004	Macrophages	HALLMARK_GLYCOLYSIS	hallmark	exploratory	UCell	0.110767016464694	0.0583494798786643	0.104303908651735	21938	MBRT_day2	MBRT	48	Mutter_01	sld0001	200	18	0.09
sam0005	Macrophages	HALLMARK_GLYCOLYSIS	hallmark	exploratory	UCell	0.10440739313643	0.0578189109810506	0.100131752305665	20239	MBRT_day6	MBRT	144	Mutter_01	sld0001	200	18	0.09
sam0006	Macrophages	HALLMARK_GLYCOLYSIS	hallmark	exploratory	UCell	0.11445286663878	0.0565530810111762	0.110671936758893	13043	SBRT_4h	SBRT	4	Mutter_01	sld0004	200	18	0.09
sam0007	Macrophages	HALLMARK_GLYCOLYSIS	hallmark	exploratory	UCell	0.111268224258026	0.0595229494785304	0.104962670180061	8991	SBRT_day2	SBRT	48	Mutter_01	sld0002	200	18	0.09
sam0008	Macrophages	HALLMARK_GLYCOLYSIS	hallmark	exploratory	UCell	0.102753850139028	0.0567249157508082	0.0994729907773386	24692	SBRT_day6	SBRT	144	Mutter_01	sld0002	200	18	0.09
sam0001	Macrophages	HALLMARK_HEDGEHOG_SIGNALING	hallmark	exploratory	AMS	-0.128869784405145	0.493658751115275	-0.294818881986086	11531	Control	NT	0	Mutter_01	sld0002	36	5	0.1389
sam0002	Macrophages	HALLMARK_HEDGEHOG_SIGNALING	hallmark	exploratory	AMS	-0.0999958605900337	0.523664413513151	-0.28656919163388	2657	MBRT_1h	MBRT	1	Mutter_01	sld0004	36	5	0.1389
sam0003	Macrophages	HALLMARK_HEDGEHOG_SIGNALING	hallmark	exploratory	AMS	-0.106659676973874	0.483782694564735	-0.272337074483032	15144	MBRT_4h	MBRT	4	Mutter_01	sld0004	36	5	0.1389
sam0004	Macrophages	HALLMARK_HEDGEHOG_SIGNALING	hallmark	exploratory	AMS	-0.13532705480377	0.457467522125691	-0.2807536356558	21938	MBRT_day2	MBRT	48	Mutter_01	sld0001	36	5	0.1389
sam0005	Macrophages	HALLMARK_HEDGEHOG_SIGNALING	hallmark	exploratory	AMS	-0.0892226534542873	0.507590518399914	-0.268270572828152	20239	MBRT_day6	MBRT	144	Mutter_01	sld0001	36	5	0.1389
sam0006	Macrophages	HALLMARK_HEDGEHOG_SIGNALING	hallmark	exploratory	AMS	-0.101013516834707	0.513454931877418	-0.283833877840574	13043	SBRT_4h	SBRT	4	Mutter_01	sld0004	36	5	0.1389
sam0007	Macrophages	HALLMARK_HEDGEHOG_SIGNALING	hallmark	exploratory	AMS	-0.0885703228762018	0.497956384485822	-0.262266723142665	8991	SBRT_day2	SBRT	48	Mutter_01	sld0002	36	5	0.1389
sam0008	Macrophages	HALLMARK_HEDGEHOG_SIGNALING	hallmark	exploratory	AMS	-0.0966681895996037	0.49430082785034	-0.265551739135912	24692	SBRT_day6	SBRT	144	Mutter_01	sld0002	36	5	0.1389
sam0001	Macrophages	HALLMARK_HEDGEHOG_SIGNALING	hallmark	exploratory	UCell	0.0370294394385061	0.0682627022679092	0	11531	Control	NT	0	Mutter_01	sld0002	36	5	0.1389
sam0002	Macrophages	HALLMARK_HEDGEHOG_SIGNALING	hallmark	exploratory	UCell	0.0419034979243367	0.0716777893107527	0	2657	MBRT_1h	MBRT	1	Mutter_01	sld0004	36	5	0.1389
sam0003	Macrophages	HALLMARK_HEDGEHOG_SIGNALING	hallmark	exploratory	UCell	0.0379297590251381	0.0696362871070471	0	15144	MBRT_4h	MBRT	4	Mutter_01	sld0004	36	5	0.1389
sam0004	Macrophages	HALLMARK_HEDGEHOG_SIGNALING	hallmark	exploratory	UCell	0.0329958934166485	0.0656070764135354	0	21938	MBRT_day2	MBRT	48	Mutter_01	sld0001	36	5	0.1389
sam0005	Macrophages	HALLMARK_HEDGEHOG_SIGNALING	hallmark	exploratory	UCell	0.0416542616484885	0.0745472830606936	0	20239	MBRT_day6	MBRT	144	Mutter_01	sld0001	36	5	0.1389
sam0006	Macrophages	HALLMARK_HEDGEHOG_SIGNALING	hallmark	exploratory	UCell	0.042034185363739	0.0727940493091223	0	13043	SBRT_4h	SBRT	4	Mutter_01	sld0004	36	5	0.1389
sam0007	Macrophages	HALLMARK_HEDGEHOG_SIGNALING	hallmark	exploratory	UCell	0.0412356383116617	0.0732111046278452	0	8991	SBRT_day2	SBRT	48	Mutter_01	sld0002	36	5	0.1389
sam0008	Macrophages	HALLMARK_HEDGEHOG_SIGNALING	hallmark	exploratory	UCell	0.0393352874329027	0.0720399676406251	0	24692	SBRT_day6	SBRT	144	Mutter_01	sld0002	36	5	0.1389
sam0001	Macrophages	HALLMARK_HEME_METABOLISM	hallmark	exploratory	AMS	-0.0399903247186033	0.443639774148	-0.203384764700381	11531	Control	NT	0	Mutter_01	sld0002	189	7	0.037
sam0002	Macrophages	HALLMARK_HEME_METABOLISM	hallmark	exploratory	AMS	-0.0386865222436979	0.455684070906004	-0.19555640768737	2657	MBRT_1h	MBRT	1	Mutter_01	sld0004	189	7	0.037
sam0003	Macrophages	HALLMARK_HEME_METABOLISM	hallmark	exploratory	AMS	-0.0191020238406708	0.449620242642508	-0.195916194133571	15144	MBRT_4h	MBRT	4	Mutter_01	sld0004	189	7	0.037
sam0004	Macrophages	HALLMARK_HEME_METABOLISM	hallmark	exploratory	AMS	-0.0239381514434248	0.439331648937267	-0.193148849552811	21938	MBRT_day2	MBRT	48	Mutter_01	sld0001	189	7	0.037
sam0005	Macrophages	HALLMARK_HEME_METABOLISM	hallmark	exploratory	AMS	-0.0280457811002134	0.446471234838416	-0.196537244520739	20239	MBRT_day6	MBRT	144	Mutter_01	sld0001	189	7	0.037
sam0006	Macrophages	HALLMARK_HEME_METABOLISM	hallmark	exploratory	AMS	-0.0056553129368643	0.476637902950682	-0.182384065531386	13043	SBRT_4h	SBRT	4	Mutter_01	sld0004	189	7	0.037
sam0007	Macrophages	HALLMARK_HEME_METABOLISM	hallmark	exploratory	AMS	-0.00676118748856525	0.458380759850822	-0.176103535253855	8991	SBRT_day2	SBRT	48	Mutter_01	sld0002	189	7	0.037
sam0008	Macrophages	HALLMARK_HEME_METABOLISM	hallmark	exploratory	AMS	-0.0385079564321092	0.439506438406458	-0.203126911010826	24692	SBRT_day6	SBRT	144	Mutter_01	sld0002	189	7	0.037
sam0001	Macrophages	HALLMARK_HEME_METABOLISM	hallmark	exploratory	UCell	0.0429550719855117	0.0621685218408736	0	11531	Control	NT	0	Mutter_01	sld0002	189	7	0.037
sam0002	Macrophages	HALLMARK_HEME_METABOLISM	hallmark	exploratory	UCell	0.0439260745527212	0.0629688144976557	0	2657	MBRT_1h	MBRT	1	Mutter_01	sld0004	189	7	0.037
sam0003	Macrophages	HALLMARK_HEME_METABOLISM	hallmark	exploratory	UCell	0.0466789027357569	0.0652691530552217	0	15144	MBRT_4h	MBRT	4	Mutter_01	sld0004	189	7	0.037
sam0004	Macrophages	HALLMARK_HEME_METABOLISM	hallmark	exploratory	UCell	0.0461005760429135	0.0640848362738457	0	21938	MBRT_day2	MBRT	48	Mutter_01	sld0001	189	7	0.037
sam0005	Macrophages	HALLMARK_HEME_METABOLISM	hallmark	exploratory	UCell	0.0458305981614939	0.0650308713347516	0	20239	MBRT_day6	MBRT	144	Mutter_01	sld0001	189	7	0.037
sam0006	Macrophages	HALLMARK_HEME_METABOLISM	hallmark	exploratory	UCell	0.0508247694190345	0.0672702791172345	0	13043	SBRT_4h	SBRT	4	Mutter_01	sld0004	189	7	0.037
sam0007	Macrophages	HALLMARK_HEME_METABOLISM	hallmark	exploratory	UCell	0.0494627624257254	0.0658117573378436	0	8991	SBRT_day2	SBRT	48	Mutter_01	sld0002	189	7	0.037
sam0008	Macrophages	HALLMARK_HEME_METABOLISM	hallmark	exploratory	UCell	0.0422823909175766	0.0636210300285524	0	24692	SBRT_day6	SBRT	144	Mutter_01	sld0002	189	7	0.037
sam0001	Macrophages	HALLMARK_HYPOXIA	hallmark	exploratory	AMS	0.0137591720561998	0.230903893302824	0.000909760168675167	11531	Control	NT	0	Mutter_01	sld0002	199	38	0.191
sam0002	Macrophages	HALLMARK_HYPOXIA	hallmark	exploratory	AMS	0.0310334779329237	0.236175297545223	0.0183908890434742	2657	MBRT_1h	MBRT	1	Mutter_01	sld0004	199	38	0.191
sam0003	Macrophages	HALLMARK_HYPOXIA	hallmark	exploratory	AMS	0.0587856949938091	0.236217875852865	0.0467247091394895	15144	MBRT_4h	MBRT	4	Mutter_01	sld0004	199	38	0.191
sam0004	Macrophages	HALLMARK_HYPOXIA	hallmark	exploratory	AMS	0.0567006769414877	0.236419571050134	0.0417151292698284	21938	MBRT_day2	MBRT	48	Mutter_01	sld0001	199	38	0.191
sam0005	Macrophages	HALLMARK_HYPOXIA	hallmark	exploratory	AMS	0.0249222735322392	0.223141435236884	0.00865040704847325	20239	MBRT_day6	MBRT	144	Mutter_01	sld0001	199	38	0.191
sam0006	Macrophages	HALLMARK_HYPOXIA	hallmark	exploratory	AMS	0.0457067672007591	0.234519852222294	0.031906968324353	13043	SBRT_4h	SBRT	4	Mutter_01	sld0004	199	38	0.191
sam0007	Macrophages	HALLMARK_HYPOXIA	hallmark	exploratory	AMS	0.0730864157289665	0.241330420022318	0.0585771405828218	8991	SBRT_day2	SBRT	48	Mutter_01	sld0002	199	38	0.191
sam0008	Macrophages	HALLMARK_HYPOXIA	hallmark	exploratory	AMS	0.00699842467580701	0.221470278801311	-0.0067330710811323	24692	SBRT_day6	SBRT	144	Mutter_01	sld0002	199	38	0.191
sam0001	Macrophages	HALLMARK_HYPOXIA	hallmark	exploratory	UCell	0.0862062994095117	0.0410096977265685	0.0844815902416987	11531	Control	NT	0	Mutter_01	sld0002	199	38	0.191
sam0002	Macrophages	HALLMARK_HYPOXIA	hallmark	exploratory	UCell	0.0882701005284659	0.0413223912261081	0.0869663428958662	2657	MBRT_1h	MBRT	1	Mutter_01	sld0004	199	38	0.191
sam0003	Macrophages	HALLMARK_HYPOXIA	hallmark	exploratory	UCell	0.0904124187634574	0.0440868586950185	0.0887734357352609	15144	MBRT_4h	MBRT	4	Mutter_01	sld0004	199	38	0.191
sam0004	Macrophages	HALLMARK_HYPOXIA	hallmark	exploratory	UCell	0.0915447476545553	0.0447307336572011	0.0892252089451096	21938	MBRT_day2	MBRT	48	Mutter_01	sld0001	199	38	0.191
sam0005	Macrophages	HALLMARK_HYPOXIA	hallmark	exploratory	UCell	0.0798803407033857	0.0414912535672932	0.0768014456742715	20239	MBRT_day6	MBRT	144	Mutter_01	sld0001	199	38	0.191
sam0006	Macrophages	HALLMARK_HYPOXIA	hallmark	exploratory	UCell	0.0890801915805207	0.0421651527335517	0.0869663428958662	13043	SBRT_4h	SBRT	4	Mutter_01	sld0004	199	38	0.191
sam0007	Macrophages	HALLMARK_HYPOXIA	hallmark	exploratory	UCell	0.0926799600343261	0.0447869071855263	0.0903546419697312	8991	SBRT_day2	SBRT	48	Mutter_01	sld0002	199	38	0.191
sam0008	Macrophages	HALLMARK_HYPOXIA	hallmark	exploratory	UCell	0.0784725326755243	0.0407873835672968	0.0756720126496498	24692	SBRT_day6	SBRT	144	Mutter_01	sld0002	199	38	0.191
sam0001	Macrophages	HALLMARK_IL2_STAT5_SIGNALING	hallmark	exploratory	AMS	-0.0392827961113063	0.165927851301401	-0.0512390479416752	11531	Control	NT	0	Mutter_01	sld0002	199	58	0.2915
sam0002	Macrophages	HALLMARK_IL2_STAT5_SIGNALING	hallmark	exploratory	AMS	-0.0452934449087648	0.171626689456051	-0.0549247706078284	2657	MBRT_1h	MBRT	1	Mutter_01	sld0004	199	58	0.2915
sam0003	Macrophages	HALLMARK_IL2_STAT5_SIGNALING	hallmark	exploratory	AMS	-0.0376715509263068	0.164214538235278	-0.0468771623802817	15144	MBRT_4h	MBRT	4	Mutter_01	sld0004	199	58	0.2915
sam0004	Macrophages	HALLMARK_IL2_STAT5_SIGNALING	hallmark	exploratory	AMS	-0.0437089495698606	0.159338580393807	-0.0531573413186056	21938	MBRT_day2	MBRT	48	Mutter_01	sld0001	199	58	0.2915
sam0005	Macrophages	HALLMARK_IL2_STAT5_SIGNALING	hallmark	exploratory	AMS	-0.0350752770186623	0.163935169209387	-0.0463460894330742	20239	MBRT_day6	MBRT	144	Mutter_01	sld0001	199	58	0.2915
sam0006	Macrophages	HALLMARK_IL2_STAT5_SIGNALING	hallmark	exploratory	AMS	-0.0413522462170777	0.168231023494896	-0.0526053330575788	13043	SBRT_4h	SBRT	4	Mutter_01	sld0004	199	58	0.2915
sam0007	Macrophages	HALLMARK_IL2_STAT5_SIGNALING	hallmark	exploratory	AMS	-0.0260425985820582	0.166532348135538	-0.0355925422850829	8991	SBRT_day2	SBRT	48	Mutter_01	sld0002	199	58	0.2915
sam0008	Macrophages	HALLMARK_IL2_STAT5_SIGNALING	hallmark	exploratory	AMS	-0.0245402144812295	0.164603670861937	-0.0351356442415569	24692	SBRT_day6	SBRT	144	Mutter_01	sld0002	199	58	0.2915
sam0001	Macrophages	HALLMARK_IL2_STAT5_SIGNALING	hallmark	exploratory	UCell	0.0680299378661064	0.0318792458758158	0.0660514813016028	11531	Control	NT	0	Mutter_01	sld0002	199	58	0.2915
sam0002	Macrophages	HALLMARK_IL2_STAT5_SIGNALING	hallmark	exploratory	UCell	0.0676819973131107	0.0322666002406314	0.0659705358588312	2657	MBRT_1h	MBRT	1	Mutter_01	sld0004	199	58	0.2915
sam0003	Macrophages	HALLMARK_IL2_STAT5_SIGNALING	hallmark	exploratory	UCell	0.0665843026475274	0.0324265204397402	0.0654848632022017	15144	MBRT_4h	MBRT	4	Mutter_01	sld0004	199	58	0.2915
sam0004	Macrophages	HALLMARK_IL2_STAT5_SIGNALING	hallmark	exploratory	UCell	0.0635380400706287	0.0315922007852896	0.0619232637202526	21938	MBRT_day2	MBRT	48	Mutter_01	sld0001	199	58	0.2915
sam0005	Macrophages	HALLMARK_IL2_STAT5_SIGNALING	hallmark	exploratory	UCell	0.0650312703615947	0.0326478836278127	0.0634612271329125	20239	MBRT_day6	MBRT	144	Mutter_01	sld0001	199	58	0.2915
sam0006	Macrophages	HALLMARK_IL2_STAT5_SIGNALING	hallmark	exploratory	UCell	0.0699226010636096	0.0320946550377798	0.0679941719281204	13043	SBRT_4h	SBRT	4	Mutter_01	sld0004	199	58	0.2915
sam0007	Macrophages	HALLMARK_IL2_STAT5_SIGNALING	hallmark	exploratory	UCell	0.0686421676114621	0.0329501570922391	0.0670228266148616	8991	SBRT_day2	SBRT	48	Mutter_01	sld0002	199	58	0.2915
sam0008	Macrophages	HALLMARK_IL2_STAT5_SIGNALING	hallmark	exploratory	UCell	0.0668415025288996	0.0330161310179256	0.0654039177594301	24692	SBRT_day6	SBRT	144	Mutter_01	sld0002	199	58	0.2915
sam0001	Macrophages	HALLMARK_IL6_JAK_STAT3_SIGNALING	hallmark	exploratory	AMS	0.0155374597060179	0.177510539553375	0.00302904876690013	11531	Control	NT	0	Mutter_01	sld0002	85	54	0.6353
sam0002	Macrophages	HALLMARK_IL6_JAK_STAT3_SIGNALING	hallmark	exploratory	AMS	-0.0044708572166107	0.182692764307411	-0.0151907250000144	2657	MBRT_1h	MBRT	1	Mutter_01	sld0004	85	54	0.6353
sam0003	Macrophages	HALLMARK_IL6_JAK_STAT3_SIGNALING	hallmark	exploratory	AMS	0.0232640148726183	0.177702262636871	0.0127917761688013	15144	MBRT_4h	MBRT	4	Mutter_01	sld0004	85	54	0.6353
sam0004	Macrophages	HALLMARK_IL6_JAK_STAT3_SIGNALING	hallmark	exploratory	AMS	0.0271030977413557	0.177053234557254	0.0160774732174915	21938	MBRT_day2	MBRT	48	Mutter_01	sld0001	85	54	0.6353
sam0005	Macrophages	HALLMARK_IL6_JAK_STAT3_SIGNALING	hallmark	exploratory	AMS	0.0093825153119618	0.173796305374463	-0.0014171147662362	20239	MBRT_day6	MBRT	144	Mutter_01	sld0001	85	54	0.6353
sam0006	Macrophages	HALLMARK_IL6_JAK_STAT3_SIGNALING	hallmark	exploratory	AMS	-0.00740122950935251	0.176625213779819	-0.0180977355935583	13043	SBRT_4h	SBRT	4	Mutter_01	sld0004	85	54	0.6353
sam0007	Macrophages	HALLMARK_IL6_JAK_STAT3_SIGNALING	hallmark	exploratory	AMS	0.0316282888072581	0.176935692831698	0.0201865093659793	8991	SBRT_day2	SBRT	48	Mutter_01	sld0002	85	54	0.6353
sam0008	Macrophages	HALLMARK_IL6_JAK_STAT3_SIGNALING	hallmark	exploratory	AMS	0.00762365550796781	0.172961259916362	-0.00282337405337454	24692	SBRT_day6	SBRT	144	Mutter_01	sld0002	85	54	0.6353
sam0001	Macrophages	HALLMARK_IL6_JAK_STAT3_SIGNALING	hallmark	exploratory	UCell	0.0762377836785953	0.0341349991986374	0.0746714456391876	11531	Control	NT	0	Mutter_01	sld0002	85	54	0.6353
sam0002	Macrophages	HALLMARK_IL6_JAK_STAT3_SIGNALING	hallmark	exploratory	UCell	0.0724838882474829	0.0344644136857887	0.070489844683393	2657	MBRT_1h	MBRT	1	Mutter_01	sld0004	85	54	0.6353
sam0003	Macrophages	HALLMARK_IL6_JAK_STAT3_SIGNALING	hallmark	exploratory	UCell	0.0758601929639544	0.0353688019157547	0.0742447516641065	15144	MBRT_4h	MBRT	4	Mutter_01	sld0004	85	54	0.6353
sam0004	Macrophages	HALLMARK_IL6_JAK_STAT3_SIGNALING	hallmark	exploratory	UCell	0.0755904345301445	0.0357627841420272	0.0738180576890254	21938	MBRT_day2	MBRT	48	Mutter_01	sld0001	85	54	0.6353
sam0005	Macrophages	HALLMARK_IL6_JAK_STAT3_SIGNALING	hallmark	exploratory	UCell	0.0710554782619417	0.0350676145963546	0.0696364567332309	20239	MBRT_day6	MBRT	144	Mutter_01	sld0001	85	54	0.6353
sam0006	Macrophages	HALLMARK_IL6_JAK_STAT3_SIGNALING	hallmark	exploratory	UCell	0.0727601523690392	0.0333776713629635	0.071257893838539	13043	SBRT_4h	SBRT	4	Mutter_01	sld0004	85	54	0.6353
sam0007	Macrophages	HALLMARK_IL6_JAK_STAT3_SIGNALING	hallmark	exploratory	UCell	0.0771469351052518	0.036117216886563	0.0758661887694145	8991	SBRT_day2	SBRT	48	Mutter_01	sld0002	85	54	0.6353
sam0008	Macrophages	HALLMARK_IL6_JAK_STAT3_SIGNALING	hallmark	exploratory	UCell	0.0710714770263898	0.0348689650342993	0.0698071343232634	24692	SBRT_day6	SBRT	144	Mutter_01	sld0002	85	54	0.6353
sam0001	Macrophages	HALLMARK_INFLAMMATORY_RESPONSE	hallmark	exploratory	AMS	0.0198998369430454	0.145943200622407	0.0119965785487692	11531	Control	NT	0	Mutter_01	sld0002	197	84	0.4264
