set	gene	cell_group	detect_frac	mean_count	target_group	is_target	target_detect	near_floor
Stromal_stress_senescence	Cdkn1a	immune	0.268379482523831	0.525946436677258	stroma	FALSE	0.0899952154001976	FALSE
Stromal_stress_senescence	Cdkn1a	stroma	0.0899952154001976	0.130151056650904	stroma	TRUE	0.0899952154001976	FALSE
Stromal_stress_senescence	Cdkn1a	tumor	0.101945149357348	0.135164303466992	stroma	FALSE	0.0899952154001976	FALSE
Stromal_stress_senescence	Cxcl1	Endothelial	0.0449422471123556	0.0604480224011201	stroma	FALSE	0.0485792224093256	TRUE
Stromal_stress_senescence	Cxcl1	all	0.101232747619431	0.167245240689231	stroma	FALSE	0.0485792224093256	TRUE
Stromal_stress_senescence	Cxcl1	immune	0.0645256468452111	0.0889559691330005	stroma	FALSE	0.0485792224093256	TRUE
Stromal_stress_senescence	Cxcl1	stroma	0.0485792224093256	0.0739015615193901	stroma	TRUE	0.0485792224093256	TRUE
Stromal_stress_senescence	Cxcl1	tumor	0.14004429220548	0.238289450101269	stroma	FALSE	0.0485792224093256	TRUE
Stromal_stress_senescence	Gdf15	Endothelial	0.0465173258662933	0.0606580329016451	stroma	FALSE	0.035294190750188	TRUE
Stromal_stress_senescence	Gdf15	all	0.0668357298527421	0.0890330150638568	stroma	FALSE	0.035294190750188	TRUE
Stromal_stress_senescence	Gdf15	immune	0.0508306854289605	0.0643077621425329	stroma	FALSE	0.035294190750188	TRUE
Stromal_stress_senescence	Gdf15	stroma	0.035294190750188	0.0462962847893223	stroma	TRUE	0.035294190750188	TRUE
Stromal_stress_senescence	Gdf15	tumor	0.0890713329123087	0.119675877671052	stroma	FALSE	0.035294190750188	TRUE
Stromal_stress_senescence	Igfbp3	Endothelial	0.0902695134756738	0.169618480924046	stroma	FALSE	0.0120745900467897	TRUE
Stromal_stress_senescence	Igfbp3	all	0.0225276121961196	0.027340149481563	stroma	FALSE	0.0120745900467897	TRUE
Stromal_stress_senescence	Igfbp3	immune	0.0209940989559691	0.024557421697685	stroma	FALSE	0.0120745900467897	TRUE
Stromal_stress_senescence	Igfbp3	stroma	0.0120745900467897	0.016821907253329	stroma	TRUE	0.0120745900467897	TRUE
Stromal_stress_senescence	Igfbp3	tumor	0.0292576247900966	0.034322228487165	stroma	FALSE	0.0120745900467897	TRUE
Stromal_stress_senescence	Il6	Endothelial	0.015750787539377	0.0192859642982149	stroma	FALSE	0.00810275083419808	TRUE
Stromal_stress_senescence	Il6	all	0.0139902940641359	0.016540005479643	stroma	FALSE	0.00810275083419808	TRUE
Stromal_stress_senescence	Il6	immune	0.0134453018610985	0.0157512482977758	stroma	FALSE	0.00810275083419808	TRUE
Stromal_stress_senescence	Il6	stroma	0.00810275083419808	0.00985751834614405	stroma	TRUE	0.00810275083419808	TRUE
Stromal_stress_senescence	Il6	tumor	0.0177268821687335	0.0208099519770339	stroma	FALSE	0.00810275083419808	TRUE
Stromal_stress_senescence	Trp53	Endothelial	0.0900245012250613	0.132166608330417	stroma	FALSE	0.0470829475620289	TRUE
Stromal_stress_senescence	Trp53	all	0.0961814974737297	0.144853544283816	stroma	FALSE	0.0470829475620289	TRUE
Stromal_stress_senescence	Trp53	immune	0.0867862006354971	0.12317748524739	stroma	FALSE	0.0470829475620289	TRUE
Stromal_stress_senescence	Trp53	stroma	0.0470829475620289	0.0670738754637023	stroma	TRUE	0.0470829475620289	TRUE
Stromal_stress_senescence	Trp53	tumor	0.128163550391807	0.196669546147201	stroma	FALSE	0.0470829475620289	TRUE
TypeII_interferon	Cd74	Endothelial	0.319705985299265	0.867623381169059	immune	FALSE	0.725823876532002	FALSE
TypeII_interferon	Cd74	all	0.441259216789557	1.76832293247781	immune	FALSE	0.725823876532002	FALSE
TypeII_interferon	Cd74	immune	0.725823876532002	5.32093054925102	immune	TRUE	0.725823876532002	FALSE
TypeII_interferon	Cd74	stroma	0.33693027533197	0.97737070706443	immune	FALSE	0.725823876532002	FALSE
TypeII_interferon	Cd74	tumor	0.457613559353325	1.65587233260231	immune	FALSE	0.725823876532002	FALSE
TypeII_interferon	Ciita	Endothelial	0.0171858592929646	0.0206510325516276	immune	FALSE	0.0409804811620517	TRUE
TypeII_interferon	Ciita	all	0.034361748479227	0.0454935098059372	immune	FALSE	0.0409804811620517	TRUE
TypeII_interferon	Ciita	immune	0.0409804811620517	0.0572673626872447	immune	TRUE	0.0409804811620517	TRUE
TypeII_interferon	Ciita	stroma	0.0150199151199568	0.0192042651289667	immune	FALSE	0.0409804811620517	TRUE
TypeII_interferon	Ciita	tumor	0.0452122033564538	0.0597706312985432	immune	FALSE	0.0409804811620517	TRUE
TypeII_interferon	Cxcl10	Endothelial	0.143927196359818	0.336506825341267	immune	FALSE	0.183340898774399	FALSE
TypeII_interferon	Cxcl10	all	0.133737267034528	0.323424957494057	immune	FALSE	0.183340898774399	FALSE
TypeII_interferon	Cxcl10	immune	0.183340898774399	0.457875624148888	immune	TRUE	0.183340898774399	FALSE
TypeII_interferon	Cxcl10	stroma	0.0786724910366426	0.138740966737711	immune	FALSE	0.183340898774399	FALSE
TypeII_interferon	Cxcl10	tumor	0.159415016734577	0.414955196257239	immune	FALSE	0.183340898774399	FALSE
TypeII_interferon	Cxcl9	Endothelial	0.247707385369268	0.75610780539027	immune	FALSE	0.167784838856105	FALSE
TypeII_interferon	Cxcl9	all	0.121888937013784	0.260412074311529	immune	FALSE	0.167784838856105	FALSE
TypeII_interferon	Cxcl9	immune	0.167784838856105	0.363890149795733	immune	TRUE	0.167784838856105	FALSE
TypeII_interferon	Cxcl9	stroma	0.0778410891489005	0.14212622644206	immune	FALSE	0.167784838856105	FALSE
TypeII_interferon	Cxcl9	tumor	0.141375827594244	0.316092347479198	immune	FALSE	0.167784838856105	FALSE
TypeII_interferon	H2-Aa	Endothelial	0.139901995099755	0.258942947147357	immune	FALSE	0.419387199273718	FALSE
TypeII_interferon	H2-Aa	all	0.237986829071699	0.588661612262357	immune	FALSE	0.419387199273718	FALSE
TypeII_interferon	H2-Aa	immune	0.419387199273718	1.36691783931003	immune	TRUE	0.419387199273718	FALSE
TypeII_interferon	H2-Aa	stroma	0.14696302187867	0.273703963761317	immune	FALSE	0.419387199273718	FALSE
TypeII_interferon	H2-Aa	tumor	0.2635878532588	0.651727726782169	immune	FALSE	0.419387199273718	FALSE
TypeII_interferon	H2-Ab1	Endothelial	0.199334966748337	0.372628631431572	immune	FALSE	0.524307762142533	FALSE
TypeII_interferon	H2-Ab1	all	0.28175085345224	0.666575769397355	immune	FALSE	0.524307762142533	FALSE
TypeII_interferon	H2-Ab1	immune	0.524307762142533	1.90261461643214	immune	TRUE	0.524307762142533	FALSE
TypeII_interferon	H2-Ab1	stroma	0.19299335748417	0.358467188208758	immune	FALSE	0.524307762142533	FALSE
TypeII_interferon	H2-Ab1	tumor	0.29558470249684	0.647825428095166	immune	FALSE	0.524307762142533	FALSE
TypeII_interferon	H2-Eb1	Endothelial	0.0551627581379069	0.0774238711935597	immune	FALSE	0.227703132092601	FALSE
TypeII_interferon	H2-Eb1	all	0.0977625938238316	0.161901943638818	immune	FALSE	0.227703132092601	FALSE
TypeII_interferon	H2-Eb1	immune	0.227703132092601	0.482092600998638	immune	TRUE	0.227703132092601	FALSE
TypeII_interferon	H2-Eb1	stroma	0.0562035132632835	0.0828344714881348	immune	FALSE	0.227703132092601	FALSE
TypeII_interferon	H2-Eb1	tumor	0.101466688923026	0.156582715578349	immune	FALSE	0.227703132092601	FALSE
TypeII_interferon	Stat1	Endothelial	0.192999649982499	0.336156807840392	immune	FALSE	0.258847026781661	FALSE
TypeII_interferon	Stat1	all	0.237668975371285	0.535083693589033	immune	FALSE	0.258847026781661	FALSE
TypeII_interferon	Stat1	immune	0.258847026781661	0.489541534271448	immune	TRUE	0.258847026781661	FALSE
TypeII_interferon	Stat1	stroma	0.109768661492671	0.181721586001628	immune	FALSE	0.258847026781661	FALSE
TypeII_interferon	Stat1	tumor	0.313246969430071	0.761522858024174	immune	FALSE	0.258847026781661	FALSE
TypeI_interferon	Ifit1	Endothelial	0.0291564578228911	0.0380469023451173	immune	FALSE	0.0516432137993645	FALSE
TypeI_interferon	Ifit1	all	0.0512768127230944	0.0778225430102509	immune	FALSE	0.0516432137993645	FALSE
TypeI_interferon	Ifit1	immune	0.0516432137993645	0.0732319564230595	immune	TRUE	0.0516432137993645	FALSE
TypeI_interferon	Ifit1	stroma	0.0198293699862676	0.0262469474874637	immune	FALSE	0.0516432137993645	FALSE
TypeI_interferon	Ifit1	tumor	0.0706798368926841	0.110524360328399	immune	FALSE	0.0516432137993645	FALSE
TypeI_interferon	Ifitm1	Endothelial	0.0465523276163808	0.0655932796639832	immune	FALSE	0.105270086246028	FALSE
TypeI_interferon	Ifitm1	all	0.0662038934712678	0.104900753515423	immune	FALSE	0.105270086246028	FALSE
TypeI_interferon	Ifitm1	immune	0.105270086246028	0.240744439400817	immune	TRUE	0.105270086246028	FALSE
TypeI_interferon	Ifitm1	stroma	0.0379934506906601	0.0560332560755097	immune	FALSE	0.105270086246028	FALSE
TypeI_interferon	Ifitm1	tumor	0.0770452068187535	0.112128202781071	immune	FALSE	0.105270086246028	FALSE
TypeI_interferon	Ifitm3	Endothelial	0.289254462723136	0.581869093454673	immune	FALSE	0.371670449387199	FALSE
TypeI_interferon	Ifitm3	all	0.34752162286895	0.90054749117085	immune	FALSE	0.371670449387199	FALSE
TypeI_interferon	Ifitm3	immune	0.371670449387199	0.873654108034499	immune	TRUE	0.371670449387199	FALSE
TypeI_interferon	Ifitm3	stroma	0.161593955248457	0.285825778429533	immune	FALSE	0.371670449387199	FALSE
TypeI_interferon	Ifitm3	tumor	0.458513557276406	1.28560087938259	immune	FALSE	0.371670449387199	FALSE
TypeI_interferon	Mx1	Endothelial	0.0464123206160308	0.0689884494224711	immune	FALSE	0.147521561507036	FALSE
TypeI_interferon	Mx1	all	0.0939543710045166	0.186730661785168	immune	FALSE	0.147521561507036	FALSE
TypeI_interferon	Mx1	immune	0.147521561507036	0.32463458919655	immune	TRUE	0.147521561507036	FALSE
TypeI_interferon	Mx1	stroma	0.0443116079362219	0.066062274362623	immune	FALSE	0.147521561507036	FALSE
TypeI_interferon	Mx1	tumor	0.115604348605349	0.238051758342096	immune	FALSE	0.147521561507036	FALSE
TypeI_interferon	Oas2	Endothelial	0.0586979348967448	0.0857892894644732	immune	FALSE	0.148869723104857	FALSE
TypeI_interferon	Oas2	all	0.123989180070788	0.2228937246045	immune	FALSE	0.148869723104857	FALSE
TypeI_interferon	Oas2	immune	0.148869723104857	0.25312755333636	immune	TRUE	0.148869723104857	FALSE
TypeI_interferon	Oas2	stroma	0.0563824697234253	0.0862706840734964	immune	FALSE	0.148869723104857	FALSE
TypeI_interferon	Oas2	tumor	0.16161962703163	0.302336225377941	immune	FALSE	0.148869723104857	FALSE
TypeI_interferon	Oasl1	Endothelial	0.0542177108855443	0.067868393419671	immune	FALSE	0.0982387653200182	FALSE
TypeI_interferon	Oasl1	all	0.0720538639439924	0.0947797583537673	immune	FALSE	0.0982387653200182	FALSE
TypeI_interferon	Oasl1	immune	0.0982387653200182	0.139001361779392	immune	TRUE	0.0982387653200182	FALSE
TypeI_interferon	Oasl1	stroma	0.0327776155294439	0.04017945356142	immune	FALSE	0.0982387653200182	FALSE
TypeI_interferon	Oasl1	tumor	0.0919274801673535	0.121082028272242	immune	FALSE	0.0982387653200182	FALSE
TypeI_interferon	Stat1	Endothelial	0.192999649982499	0.336156807840392	immune	FALSE	0.258847026781661	FALSE
TypeI_interferon	Stat1	all	0.237668975371285	0.535083693589033	immune	FALSE	0.258847026781661	FALSE
TypeI_interferon	Stat1	immune	0.258847026781661	0.489541534271448	immune	TRUE	0.258847026781661	FALSE
TypeI_interferon	Stat1	stroma	0.109768661492671	0.181721586001628	immune	FALSE	0.258847026781661	FALSE
TypeI_interferon	Stat1	tumor	0.313246969430071	0.761522858024174	immune	FALSE	0.258847026781661	FALSE
