avg_exp	pct_exp	marker	cell_subtype	avg_exp_scaled
4.28577666582915	3.44308560677328	Cpa3	DC	0.141078699090184
4.72988565652301	3.46190028222013	Kit	DC	-0.0466141324019835
10.9979800546858	7.26246472248354	S100a8	DC	0.383688178811116
13.2621507258382	7.7140169332079	S100a9	DC	0.134514250134574
6.55472893449188	5.41862652869238	Elane	DC	1.83259646826785
2.27843856997358	2.725	Epcam	Macrophages	-0.564120329829706
34.4720926117338	27.1625	Krt8	Macrophages	0.489861105661815
11.5313228825201	13.1375	Krt18	Macrophages	0.211114631149813
71.93801900434	29.525	Col1a1	Macrophages	0.685021281234087
4.63433002398181	4.9625	Pdgfra	Macrophages	-0.364930890313454
8.18615983466454	7.3	Acta2	Macrophages	-0.0687071434278397
3.11753857294342	3.4	Myh11	Macrophages	-0.278008991230307
5.66112165604825	5.6875	Tagln	Macrophages	0.090388643885032
2.96911277141117	3.175	Pecam1	Macrophages	0.0742425596394838
5.86897857174922	6.225	Cdh5	Macrophages	-0.179913872002953
3.83964884006933	4.725	Cidea	Macrophages	0.324628293033746
9.71844911931497	7.95	Fabp4	Macrophages	-0.109343407439688
9.21252228819266	9.3625	Cd3e	Macrophages	-0.18475230263348
3.65442019237186	4	Cd8a	Macrophages	-0.234947029445596
0.741405323336794	0.9125	Cd4	Macrophages	-0.323941614355958
2.63659866891494	2.725	Ncr1	Macrophages	0.226081004661526
1.7363373959617	2.1	Klrb1c	Macrophages	-0.00954264918503166
3.15904678672443	3.425	Cd19	Macrophages	0.130436557276629
5.08498279737698	4.925	Ms4a1	Macrophages	0.226880277282927
1.91636422616417	2	Mzb1	Macrophages	-0.263425811077197
1.68523415292535	1.65	Jchain	Macrophages	-0.346676143540611
9.58279393857975	10.0625	Itgam	Macrophages	1.20780414190424
7.01768879248353	7.2125	Itgax	Macrophages	0.759433483007329
2.89333405772317	3.2625	Cpa3	Macrophages	-0.199973809498556
3.01453881687813	3.5	Kit	Macrophages	-0.702441027892074
6.50343468366716	5.0125	S100a8	Macrophages	-0.0279777288392216
9.32874804714487	5.95	S100a9	Macrophages	-0.154179002335653
4.77312649339161	4.8125	Elane	Macrophages	0.909648736916185
1.82396676185215	1.87517492303387	Epcam	Plasma cells	-0.967078097076756
5.95096871802061	4.78589420654912	Krt8	Plasma cells	-1.38915401976704
3.13325666276466	3.13462076686258	Krt18	Plasma cells	-1.35320558937374
21.7693183032076	13.462076686258	Col1a1	Plasma cells	-1.55385535626878
3.92746508648803	3.72236216064931	Pdgfra	Plasma cells	-0.590560314469916
9.03591400640982	7.61265043380912	Acta2	Plasma cells	0.104929741512962
