cell_type	pathway_name	dataset	pearson_r	n_samples
ILC	HALLMARK_DNA_REPAIR	Mutter_02	0.8689	12
ILC	HALLMARK_E2F_TARGETS	Mutter_02	0.824	12
ILC	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION;HALLMARK_TGF_BETA_SIGNALING	Mutter_02	0.996	12
ILC	HALLMARK_ESTROGEN_RESPONSE_EARLY	Mutter_02	0.9912	12
ILC	HALLMARK_ESTROGEN_RESPONSE_LATE	Mutter_02	0.9518	12
ILC	HALLMARK_FATTY_ACID_METABOLISM	Mutter_02	0.9187	12
ILC	HALLMARK_G2M_CHECKPOINT	Mutter_02	0.9426	12
ILC	HALLMARK_GLYCOLYSIS	Mutter_02	0.7085	12
ILC	HALLMARK_HEDGEHOG_SIGNALING	Mutter_02	0.0744	12
ILC	HALLMARK_HEME_METABOLISM	Mutter_02	0.642	12
ILC	HALLMARK_HYPOXIA	Mutter_02	0.7999	12
ILC	HALLMARK_IL2_STAT5_SIGNALING	Mutter_02	0.9739	12
ILC	HALLMARK_IL6_JAK_STAT3_SIGNALING	Mutter_02	0.9646	12
ILC	HALLMARK_INFLAMMATORY_RESPONSE	Mutter_02	0.9867	12
ILC	HALLMARK_INTERFERON_ALPHA_RESPONSE	Mutter_02	0.9433	12
ILC	HALLMARK_INTERFERON_GAMMA_RESPONSE	Mutter_02	0.971	12
ILC	HALLMARK_KRAS_SIGNALING_DN	Mutter_02	0.2846	12
ILC	HALLMARK_KRAS_SIGNALING_UP	Mutter_02	0.9774	12
ILC	HALLMARK_MITOTIC_SPINDLE	Mutter_02	0.8645	12
ILC	HALLMARK_MTORC1_SIGNALING	Mutter_02	0.544	12
ILC	HALLMARK_MYC_TARGETS_V1	Mutter_02	0.7399	12
ILC	HALLMARK_MYOGENESIS	Mutter_02	0.9971	12
ILC	HALLMARK_NOTCH_SIGNALING	Mutter_02	0.9859	12
ILC	HALLMARK_P53_PATHWAY	Mutter_02	0.8419	12
ILC	HALLMARK_PEROXISOME	Mutter_02	0.9367	12
ILC	HALLMARK_PI3K_AKT_MTOR_SIGNALING	Mutter_02	0.8629	12
ILC	HALLMARK_PROTEIN_SECRETION	Mutter_02	0.6238	12
ILC	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	Mutter_02	0.9719	12
ILC	HALLMARK_SPERMATOGENESIS	Mutter_02	0.8467	12
ILC	HALLMARK_TNFA_SIGNALING_VIA_NFKB	Mutter_02	0.794	12
ILC	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	Mutter_02	0.6314	12
ILC	HALLMARK_UV_RESPONSE_DN	Mutter_02	0.9623	12
ILC	HALLMARK_UV_RESPONSE_UP	Mutter_02	0.7138	12
ILC	HALLMARK_WNT_BETA_CATENIN_SIGNALING	Mutter_02	0.8425	12
ILC	HALLMARK_XENOBIOTIC_METABOLISM	Mutter_02	0.9448	12
ILC	Hypoxia	Mutter_02	0.9157	12
ILC	SASP	Mutter_02	0.9335	12
ILC	Stromal_stress_senescence	Mutter_02	0.9408	12
ILC	TypeII_interferon	Mutter_02	0.9652	12
ILC	TypeI_interferon	Mutter_02	0.9307	12
Macrophages	Angiogenesis	Mutter_02	0.89	12
Macrophages	DNA_Damage_Repair	Mutter_02	0.9021	12
Macrophages	Fibrosis_remodeling	Mutter_02	0.9954	12
Macrophages	HALLMARK_ADIPOGENESIS	Mutter_02	0.9837	12
Macrophages	HALLMARK_ALLOGRAFT_REJECTION	Mutter_02	0.9963	12
Macrophages	HALLMARK_ANDROGEN_RESPONSE	Mutter_02	0.9791	12
Macrophages	HALLMARK_ANGIOGENESIS	Mutter_02	0.9725	12
Macrophages	HALLMARK_APICAL_JUNCTION	Mutter_02	0.9364	12
Macrophages	HALLMARK_APICAL_SURFACE	Mutter_02	0.6945	12
Macrophages	HALLMARK_APOPTOSIS	Mutter_02	0.9735	12
Macrophages	HALLMARK_BILE_ACID_METABOLISM	Mutter_02	0.9529	12
Macrophages	HALLMARK_CHOLESTEROL_HOMEOSTASIS	Mutter_02	0.807	12
Macrophages	HALLMARK_COAGULATION	Mutter_02	0.9282	12
Macrophages	HALLMARK_COMPLEMENT	Mutter_02	0.9931	12
Macrophages	HALLMARK_DNA_REPAIR	Mutter_02	0.9652	12
Macrophages	HALLMARK_E2F_TARGETS	Mutter_02	0.964	12
Macrophages	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION;HALLMARK_TGF_BETA_SIGNALING	Mutter_02	0.9929	12
Macrophages	HALLMARK_ESTROGEN_RESPONSE_EARLY	Mutter_02	0.9836	12
Macrophages	HALLMARK_ESTROGEN_RESPONSE_LATE	Mutter_02	0.9808	12
Macrophages	HALLMARK_FATTY_ACID_METABOLISM	Mutter_02	0.947	12
Macrophages	HALLMARK_G2M_CHECKPOINT	Mutter_02	0.9501	12
Macrophages	HALLMARK_GLYCOLYSIS	Mutter_02	0.727	12
Macrophages	HALLMARK_HEDGEHOG_SIGNALING	Mutter_02	0.9474	12
Macrophages	HALLMARK_HEME_METABOLISM	Mutter_02	0.9053	12
Macrophages	HALLMARK_HYPOXIA	Mutter_02	0.7987	12
Macrophages	HALLMARK_IL2_STAT5_SIGNALING	Mutter_02	0.9144	12
Macrophages	HALLMARK_IL6_JAK_STAT3_SIGNALING	Mutter_02	0.9344	12
Macrophages	HALLMARK_INFLAMMATORY_RESPONSE	Mutter_02	0.9929	12
Macrophages	HALLMARK_INTERFERON_ALPHA_RESPONSE	Mutter_02	0.9541	12
Macrophages	HALLMARK_INTERFERON_GAMMA_RESPONSE	Mutter_02	0.9861	12
Macrophages	HALLMARK_KRAS_SIGNALING_DN	Mutter_02	0.2391	12
Macrophages	HALLMARK_KRAS_SIGNALING_UP	Mutter_02	0.9807	12
Macrophages	HALLMARK_MITOTIC_SPINDLE	Mutter_02	0.9071	12
Macrophages	HALLMARK_MTORC1_SIGNALING	Mutter_02	0.5769	12
Macrophages	HALLMARK_MYC_TARGETS_V1	Mutter_02	0.7268	12
Macrophages	HALLMARK_MYOGENESIS	Mutter_02	0.9923	12
Macrophages	HALLMARK_NOTCH_SIGNALING	Mutter_02	0.9896	12
Macrophages	HALLMARK_P53_PATHWAY	Mutter_02	0.9411	12
Macrophages	HALLMARK_PEROXISOME	Mutter_02	0.8643	12
Macrophages	HALLMARK_PI3K_AKT_MTOR_SIGNALING	Mutter_02	0.7763	12
Macrophages	HALLMARK_PROTEIN_SECRETION	Mutter_02	0.6197	12
Macrophages	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	Mutter_02	0.9489	12
Macrophages	HALLMARK_SPERMATOGENESIS	Mutter_02	0.8024	12
Macrophages	HALLMARK_TNFA_SIGNALING_VIA_NFKB	Mutter_02	0.9717	12
Macrophages	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	Mutter_02	0.4866	12
Macrophages	HALLMARK_UV_RESPONSE_DN	Mutter_02	0.9717	12
Macrophages	HALLMARK_UV_RESPONSE_UP	Mutter_02	0.8732	12
Macrophages	HALLMARK_WNT_BETA_CATENIN_SIGNALING	Mutter_02	0.8251	12
Macrophages	HALLMARK_XENOBIOTIC_METABOLISM	Mutter_02	0.9933	12
Macrophages	Hypoxia	Mutter_02	0.8804	12
Macrophages	SASP	Mutter_02	0.8982	12
Macrophages	Stromal_stress_senescence	Mutter_02	0.9472	12
Macrophages	TypeII_interferon	Mutter_02	0.9583	12
Macrophages	TypeI_interferon	Mutter_02	0.9675	12
Mast cells	Angiogenesis	Mutter_02	0.9841	12
Mast cells	DNA_Damage_Repair	Mutter_02	0.8429	12
Mast cells	Fibrosis_remodeling	Mutter_02	0.9921	12
Mast cells	HALLMARK_ADIPOGENESIS	Mutter_02	0.9803	12
Mast cells	HALLMARK_ALLOGRAFT_REJECTION	Mutter_02	0.9974	12
Mast cells	HALLMARK_ANDROGEN_RESPONSE	Mutter_02	0.9773	12
Mast cells	HALLMARK_ANGIOGENESIS	Mutter_02	0.9361	12
Mast cells	HALLMARK_APICAL_JUNCTION	Mutter_02	0.9867	12
Mast cells	HALLMARK_APICAL_SURFACE	Mutter_02	0.9494	12
Mast cells	HALLMARK_APOPTOSIS	Mutter_02	0.9371	12
Mast cells	HALLMARK_BILE_ACID_METABOLISM	Mutter_02	0.9839	12
Mast cells	HALLMARK_CHOLESTEROL_HOMEOSTASIS	Mutter_02	0.7964	12
Mast cells	HALLMARK_COAGULATION	Mutter_02	0.9157	12
Mast cells	HALLMARK_COMPLEMENT	Mutter_02	0.9796	12
Mast cells	HALLMARK_DNA_REPAIR	Mutter_02	0.8616	12
Mast cells	HALLMARK_E2F_TARGETS	Mutter_02	0.9187	12
Mast cells	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION;HALLMARK_TGF_BETA_SIGNALING	Mutter_02	0.9865	12
Mast cells	HALLMARK_ESTROGEN_RESPONSE_EARLY	Mutter_02	0.9859	12
Mast cells	HALLMARK_ESTROGEN_RESPONSE_LATE	Mutter_02	0.9595	12
Mast cells	HALLMARK_FATTY_ACID_METABOLISM	Mutter_02	0.845	12
Mast cells	HALLMARK_G2M_CHECKPOINT	Mutter_02	0.9655	12
Mast cells	HALLMARK_GLYCOLYSIS	Mutter_02	0.8448	12
Mast cells	HALLMARK_HEDGEHOG_SIGNALING	Mutter_02	0.9517	12
Mast cells	HALLMARK_HEME_METABOLISM	Mutter_02	0.9026	12
Mast cells	HALLMARK_HYPOXIA	Mutter_02	0.9241	12
Mast cells	HALLMARK_IL2_STAT5_SIGNALING	Mutter_02	0.997	12
Mast cells	HALLMARK_IL6_JAK_STAT3_SIGNALING	Mutter_02	0.961	12
Mast cells	HALLMARK_INFLAMMATORY_RESPONSE	Mutter_02	0.9588	12
Mast cells	HALLMARK_INTERFERON_ALPHA_RESPONSE	Mutter_02	0.961	12
Mast cells	HALLMARK_INTERFERON_GAMMA_RESPONSE	Mutter_02	0.9838	12
Mast cells	HALLMARK_KRAS_SIGNALING_DN	Mutter_02	0.531	12
Mast cells	HALLMARK_KRAS_SIGNALING_UP	Mutter_02	0.9571	12
Mast cells	HALLMARK_MITOTIC_SPINDLE	Mutter_02	0.9548	12
Mast cells	HALLMARK_MTORC1_SIGNALING	Mutter_02	0.7134	12
Mast cells	HALLMARK_MYC_TARGETS_V1	Mutter_02	0.6654	12
Mast cells	HALLMARK_MYOGENESIS	Mutter_02	0.9885	12
Mast cells	HALLMARK_NOTCH_SIGNALING	Mutter_02	0.9893	12
Mast cells	HALLMARK_P53_PATHWAY	Mutter_02	0.8555	12
Mast cells	HALLMARK_PEROXISOME	Mutter_02	0.9522	12
Mast cells	HALLMARK_PI3K_AKT_MTOR_SIGNALING	Mutter_02	0.9384	12
Mast cells	HALLMARK_PROTEIN_SECRETION	Mutter_02	0.8996	12
Mast cells	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	Mutter_02	0.9556	12
Mast cells	HALLMARK_SPERMATOGENESIS	Mutter_02	0.9377	12
Mast cells	HALLMARK_TNFA_SIGNALING_VIA_NFKB	Mutter_02	0.9029	12
Mast cells	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	Mutter_02	0.8108	12
Mast cells	HALLMARK_UV_RESPONSE_DN	Mutter_02	0.9308	12
Mast cells	HALLMARK_UV_RESPONSE_UP	Mutter_02	0.9158	12
Mast cells	HALLMARK_WNT_BETA_CATENIN_SIGNALING	Mutter_02	0.9651	12
Mast cells	HALLMARK_XENOBIOTIC_METABOLISM	Mutter_02	0.928	12
Mast cells	Hypoxia	Mutter_02	0.9384	12
Mast cells	SASP	Mutter_02	0.9522	12
Mast cells	Stromal_stress_senescence	Mutter_02	0.9296	12
Mast cells	TypeII_interferon	Mutter_02	0.9446	12
Mast cells	TypeI_interferon	Mutter_02	0.9307	12
NK cells	Angiogenesis	Mutter_02	0.9139	12
NK cells	DNA_Damage_Repair	Mutter_02	0.6758	12
NK cells	Fibrosis_remodeling	Mutter_02	0.9509	12
NK cells	HALLMARK_ADIPOGENESIS	Mutter_02	0.9234	12
NK cells	HALLMARK_ALLOGRAFT_REJECTION	Mutter_02	0.9892	12
NK cells	HALLMARK_ANDROGEN_RESPONSE	Mutter_02	0.8539	12
NK cells	HALLMARK_ANGIOGENESIS	Mutter_02	0.9016	12
NK cells	HALLMARK_APICAL_JUNCTION	Mutter_02	0.9259	12
NK cells	HALLMARK_APICAL_SURFACE	Mutter_02	0.9646	12
NK cells	HALLMARK_APOPTOSIS	Mutter_02	0.9892	12
NK cells	HALLMARK_BILE_ACID_METABOLISM	Mutter_02	0.958	12
NK cells	HALLMARK_CHOLESTEROL_HOMEOSTASIS	Mutter_02	0.6441	12
NK cells	HALLMARK_COAGULATION	Mutter_02	0.65	12
NK cells	HALLMARK_COMPLEMENT	Mutter_02	0.9487	12
NK cells	HALLMARK_DNA_REPAIR	Mutter_02	0.4618	12
NK cells	HALLMARK_E2F_TARGETS	Mutter_02	0.7111	12
NK cells	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION;HALLMARK_TGF_BETA_SIGNALING	Mutter_02	0.9795	12
NK cells	HALLMARK_ESTROGEN_RESPONSE_EARLY	Mutter_02	0.9394	12
NK cells	HALLMARK_ESTROGEN_RESPONSE_LATE	Mutter_02	0.9223	12
NK cells	HALLMARK_FATTY_ACID_METABOLISM	Mutter_02	0.9265	12
NK cells	HALLMARK_G2M_CHECKPOINT	Mutter_02	0.8299	12
NK cells	HALLMARK_GLYCOLYSIS	Mutter_02	0.8949	12
NK cells	HALLMARK_HEDGEHOG_SIGNALING	Mutter_02	0.8763	12
NK cells	HALLMARK_HEME_METABOLISM	Mutter_02	0.8344	12
NK cells	HALLMARK_HYPOXIA	Mutter_02	0.9528	12
NK cells	HALLMARK_IL2_STAT5_SIGNALING	Mutter_02	0.9819	12
NK cells	HALLMARK_IL6_JAK_STAT3_SIGNALING	Mutter_02	0.9739	12
NK cells	HALLMARK_INFLAMMATORY_RESPONSE	Mutter_02	0.9697	12
NK cells	HALLMARK_INTERFERON_ALPHA_RESPONSE	Mutter_02	0.9115	12
NK cells	HALLMARK_INTERFERON_GAMMA_RESPONSE	Mutter_02	0.9486	12
NK cells	HALLMARK_KRAS_SIGNALING_DN	Mutter_02	0.7642	12
NK cells	HALLMARK_KRAS_SIGNALING_UP	Mutter_02	0.985	12
NK cells	HALLMARK_MITOTIC_SPINDLE	Mutter_02	0.9308	12
NK cells	HALLMARK_MTORC1_SIGNALING	Mutter_02	0.6718	12
NK cells	HALLMARK_MYC_TARGETS_V1	Mutter_02	0.6649	12
NK cells	HALLMARK_MYOGENESIS	Mutter_02	0.9886	12
NK cells	HALLMARK_NOTCH_SIGNALING	Mutter_02	0.9496	12
NK cells	HALLMARK_P53_PATHWAY	Mutter_02	0.5065	12
NK cells	HALLMARK_PEROXISOME	Mutter_02	0.9565	12
NK cells	HALLMARK_PI3K_AKT_MTOR_SIGNALING	Mutter_02	0.857	12
NK cells	HALLMARK_PROTEIN_SECRETION	Mutter_02	0.3319	12
NK cells	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	Mutter_02	0.9813	12
NK cells	HALLMARK_SPERMATOGENESIS	Mutter_02	0.9024	12
NK cells	HALLMARK_TNFA_SIGNALING_VIA_NFKB	Mutter_02	0.8867	12
NK cells	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	Mutter_02	0.6916	12
NK cells	HALLMARK_UV_RESPONSE_DN	Mutter_02	0.9288	12
NK cells	HALLMARK_UV_RESPONSE_UP	Mutter_02	0.9147	12
NK cells	HALLMARK_WNT_BETA_CATENIN_SIGNALING	Mutter_02	0.9097	12
NK cells	HALLMARK_XENOBIOTIC_METABOLISM	Mutter_02	0.9624	12
NK cells	Hypoxia	Mutter_02	0.9559	12
NK cells	SASP	Mutter_02	0.9683	12
NK cells	Stromal_stress_senescence	Mutter_02	0.927	12
NK cells	TypeII_interferon	Mutter_02	0.9588	12
NK cells	TypeI_interferon	Mutter_02	0.8433	12
Neutrophils	Angiogenesis	Mutter_02	0.9892	12
Neutrophils	DNA_Damage_Repair	Mutter_02	0.9036	12
Neutrophils	Fibrosis_remodeling	Mutter_02	0.9947	12
Neutrophils	HALLMARK_ADIPOGENESIS	Mutter_02	0.9915	12
Neutrophils	HALLMARK_ALLOGRAFT_REJECTION	Mutter_02	0.98	12
Neutrophils	HALLMARK_ANDROGEN_RESPONSE	Mutter_02	0.9782	12
Neutrophils	HALLMARK_ANGIOGENESIS	Mutter_02	0.9685	12
Neutrophils	HALLMARK_APICAL_JUNCTION	Mutter_02	0.9389	12
Neutrophils	HALLMARK_APICAL_SURFACE	Mutter_02	0.9698	12
Neutrophils	HALLMARK_APOPTOSIS	Mutter_02	0.9527	12
Neutrophils	HALLMARK_BILE_ACID_METABOLISM	Mutter_02	0.9829	12
Neutrophils	HALLMARK_CHOLESTEROL_HOMEOSTASIS	Mutter_02	0.913	12
Neutrophils	HALLMARK_COAGULATION	Mutter_02	0.9853	12
Neutrophils	HALLMARK_COMPLEMENT	Mutter_02	0.9835	12
Neutrophils	HALLMARK_DNA_REPAIR	Mutter_02	0.9391	12
Neutrophils	HALLMARK_E2F_TARGETS	Mutter_02	0.954	12
Neutrophils	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION;HALLMARK_TGF_BETA_SIGNALING	Mutter_02	0.9972	12
Neutrophils	HALLMARK_ESTROGEN_RESPONSE_EARLY	Mutter_02	0.9797	12
Neutrophils	HALLMARK_ESTROGEN_RESPONSE_LATE	Mutter_02	0.9369	12
Neutrophils	HALLMARK_FATTY_ACID_METABOLISM	Mutter_02	0.9248	12
Neutrophils	HALLMARK_G2M_CHECKPOINT	Mutter_02	0.9905	12
Neutrophils	HALLMARK_GLYCOLYSIS	Mutter_02	0.9668	12
Neutrophils	HALLMARK_HEDGEHOG_SIGNALING	Mutter_02	0.9299	12
Neutrophils	HALLMARK_HEME_METABOLISM	Mutter_02	0.9283	12
Neutrophils	HALLMARK_HYPOXIA	Mutter_02	0.8926	12
Neutrophils	HALLMARK_IL2_STAT5_SIGNALING	Mutter_02	0.9466	12
Neutrophils	HALLMARK_IL6_JAK_STAT3_SIGNALING	Mutter_02	0.9595	12
Neutrophils	HALLMARK_INFLAMMATORY_RESPONSE	Mutter_02	0.9827	12
Neutrophils	HALLMARK_INTERFERON_ALPHA_RESPONSE	Mutter_02	0.913	12
Neutrophils	HALLMARK_INTERFERON_GAMMA_RESPONSE	Mutter_02	0.9465	12
Neutrophils	HALLMARK_KRAS_SIGNALING_DN	Mutter_02	0.861	12
Neutrophils	HALLMARK_KRAS_SIGNALING_UP	Mutter_02	0.9565	12
Neutrophils	HALLMARK_MITOTIC_SPINDLE	Mutter_02	0.8736	12
Neutrophils	HALLMARK_MTORC1_SIGNALING	Mutter_02	0.9765	12
Neutrophils	HALLMARK_MYC_TARGETS_V1	Mutter_02	0.9339	12
Neutrophils	HALLMARK_MYOGENESIS	Mutter_02	0.9747	12
Neutrophils	HALLMARK_NOTCH_SIGNALING	Mutter_02	0.9703	12
Neutrophils	HALLMARK_P53_PATHWAY	Mutter_02	0.9806	12
Neutrophils	HALLMARK_PEROXISOME	Mutter_02	0.9783	12
Neutrophils	HALLMARK_PI3K_AKT_MTOR_SIGNALING	Mutter_02	0.9615	12
Neutrophils	HALLMARK_PROTEIN_SECRETION	Mutter_02	0.9341	12
Neutrophils	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	Mutter_02	0.985	12
Neutrophils	HALLMARK_SPERMATOGENESIS	Mutter_02	0.9819	12
Neutrophils	HALLMARK_TNFA_SIGNALING_VIA_NFKB	Mutter_02	0.9878	12
Neutrophils	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	Mutter_02	0.9663	12
Neutrophils	HALLMARK_UV_RESPONSE_DN	Mutter_02	0.995	12
Neutrophils	HALLMARK_UV_RESPONSE_UP	Mutter_02	0.9616	12
Neutrophils	HALLMARK_WNT_BETA_CATENIN_SIGNALING	Mutter_02	0.8661	12
Neutrophils	HALLMARK_XENOBIOTIC_METABOLISM	Mutter_02	0.9826	12
Neutrophils	Hypoxia	Mutter_02	0.895	12
Neutrophils	SASP	Mutter_02	0.9741	12
Neutrophils	Stromal_stress_senescence	Mutter_02	0.9836	12
Neutrophils	TypeII_interferon	Mutter_02	0.9591	12
Neutrophils	TypeI_interferon	Mutter_02	0.9693	12
Plasma cells	Angiogenesis	Mutter_02	0.9164	12
Plasma cells	DNA_Damage_Repair	Mutter_02	0.9746	12
Plasma cells	Fibrosis_remodeling	Mutter_02	0.9925	12
Plasma cells	HALLMARK_ADIPOGENESIS	Mutter_02	0.8772	12
Plasma cells	HALLMARK_ALLOGRAFT_REJECTION	Mutter_02	0.9697	12
Plasma cells	HALLMARK_ANDROGEN_RESPONSE	Mutter_02	0.9514	12
Plasma cells	HALLMARK_ANGIOGENESIS	Mutter_02	0.9815	12
Plasma cells	HALLMARK_APICAL_JUNCTION	Mutter_02	0.981	12
Plasma cells	HALLMARK_APICAL_SURFACE	Mutter_02	0.8292	12
Plasma cells	HALLMARK_APOPTOSIS	Mutter_02	0.9872	12
Plasma cells	HALLMARK_BILE_ACID_METABOLISM	Mutter_02	0.9507	12
Plasma cells	HALLMARK_CHOLESTEROL_HOMEOSTASIS	Mutter_02	0.9552	12
Plasma cells	HALLMARK_COAGULATION	Mutter_02	0.9385	12
Plasma cells	HALLMARK_COMPLEMENT	Mutter_02	0.9396	12
Plasma cells	HALLMARK_DNA_REPAIR	Mutter_02	0.9912	12
Plasma cells	HALLMARK_E2F_TARGETS	Mutter_02	0.9559	12
Plasma cells	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION;HALLMARK_TGF_BETA_SIGNALING	Mutter_02	0.9855	12
Plasma cells	HALLMARK_ESTROGEN_RESPONSE_EARLY	Mutter_02	0.9783	12
Plasma cells	HALLMARK_ESTROGEN_RESPONSE_LATE	Mutter_02	0.9473	12
Plasma cells	HALLMARK_FATTY_ACID_METABOLISM	Mutter_02	0.9468	12
Plasma cells	HALLMARK_G2M_CHECKPOINT	Mutter_02	0.9149	12
Plasma cells	HALLMARK_GLYCOLYSIS	Mutter_02	0.9629	12
Plasma cells	HALLMARK_HEDGEHOG_SIGNALING	Mutter_02	0.974	12
Plasma cells	HALLMARK_HEME_METABOLISM	Mutter_02	0.9575	12
Plasma cells	HALLMARK_HYPOXIA	Mutter_02	0.9491	12
Plasma cells	HALLMARK_IL2_STAT5_SIGNALING	Mutter_02	0.8953	12
Plasma cells	HALLMARK_IL6_JAK_STAT3_SIGNALING	Mutter_02	0.9892	12
Plasma cells	HALLMARK_INFLAMMATORY_RESPONSE	Mutter_02	0.9845	12
Plasma cells	HALLMARK_INTERFERON_ALPHA_RESPONSE	Mutter_02	0.9361	12
Plasma cells	HALLMARK_INTERFERON_GAMMA_RESPONSE	Mutter_02	0.9667	12
Plasma cells	HALLMARK_KRAS_SIGNALING_DN	Mutter_02	0.8353	12
Plasma cells	HALLMARK_KRAS_SIGNALING_UP	Mutter_02	0.97	12
Plasma cells	HALLMARK_MITOTIC_SPINDLE	Mutter_02	0.9435	12
Plasma cells	HALLMARK_MTORC1_SIGNALING	Mutter_02	0.8929	12
Plasma cells	HALLMARK_MYC_TARGETS_V1	Mutter_02	0.9494	12
Plasma cells	HALLMARK_MYOGENESIS	Mutter_02	0.9725	12
Plasma cells	HALLMARK_NOTCH_SIGNALING	Mutter_02	0.9852	12
Plasma cells	HALLMARK_P53_PATHWAY	Mutter_02	0.9931	12
Plasma cells	HALLMARK_PEROXISOME	Mutter_02	0.9517	12
Plasma cells	HALLMARK_PI3K_AKT_MTOR_SIGNALING	Mutter_02	0.8946	12
Plasma cells	HALLMARK_PROTEIN_SECRETION	Mutter_02	0.8394	12
Plasma cells	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	Mutter_02	0.9809	12
Plasma cells	HALLMARK_SPERMATOGENESIS	Mutter_02	0.9409	12
Plasma cells	HALLMARK_TNFA_SIGNALING_VIA_NFKB	Mutter_02	0.9577	12
Plasma cells	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	Mutter_02	0.9281	12
Plasma cells	HALLMARK_UV_RESPONSE_DN	Mutter_02	0.993	12
Plasma cells	HALLMARK_UV_RESPONSE_UP	Mutter_02	0.9673	12
Plasma cells	HALLMARK_WNT_BETA_CATENIN_SIGNALING	Mutter_02	0.9431	12
Plasma cells	HALLMARK_XENOBIOTIC_METABOLISM	Mutter_02	0.9637	12
Plasma cells	Hypoxia	Mutter_02	0.8975	12
Plasma cells	SASP	Mutter_02	0.9933	12
Plasma cells	Stromal_stress_senescence	Mutter_02	0.9658	12
Plasma cells	TypeII_interferon	Mutter_02	0.9546	12
Plasma cells	TypeI_interferon	Mutter_02	0.9613	12
SmoothMuscle	Angiogenesis	Mutter_02	0.947	12
SmoothMuscle	DNA_Damage_Repair	Mutter_02	0.8173	12
SmoothMuscle	Fibrosis_remodeling	Mutter_02	0.9962	12
SmoothMuscle	HALLMARK_ADIPOGENESIS	Mutter_02	0.9615	12
SmoothMuscle	HALLMARK_ALLOGRAFT_REJECTION	Mutter_02	0.9994	12
SmoothMuscle	HALLMARK_ANDROGEN_RESPONSE	Mutter_02	0.9607	12
SmoothMuscle	HALLMARK_ANGIOGENESIS	Mutter_02	0.9795	12
SmoothMuscle	HALLMARK_APICAL_JUNCTION	Mutter_02	0.9784	12
SmoothMuscle	HALLMARK_APICAL_SURFACE	Mutter_02	0.9412	12
SmoothMuscle	HALLMARK_APOPTOSIS	Mutter_02	0.9834	12
SmoothMuscle	HALLMARK_BILE_ACID_METABOLISM	Mutter_02	0.9886	12
SmoothMuscle	HALLMARK_CHOLESTEROL_HOMEOSTASIS	Mutter_02	0.8492	12
SmoothMuscle	HALLMARK_COAGULATION	Mutter_02	0.9656	12
SmoothMuscle	HALLMARK_COMPLEMENT	Mutter_02	0.8596	12
SmoothMuscle	HALLMARK_DNA_REPAIR	Mutter_02	0.8134	12
SmoothMuscle	HALLMARK_E2F_TARGETS	Mutter_02	0.9251	12
SmoothMuscle	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION;HALLMARK_TGF_BETA_SIGNALING	Mutter_02	0.9817	12
SmoothMuscle	HALLMARK_ESTROGEN_RESPONSE_EARLY	Mutter_02	0.8707	12
SmoothMuscle	HALLMARK_ESTROGEN_RESPONSE_LATE	Mutter_02	0.9967	12
SmoothMuscle	HALLMARK_FATTY_ACID_METABOLISM	Mutter_02	0.9424	12
SmoothMuscle	HALLMARK_G2M_CHECKPOINT	Mutter_02	0.8751	12
SmoothMuscle	HALLMARK_GLYCOLYSIS	Mutter_02	0.9186	12
SmoothMuscle	HALLMARK_HEDGEHOG_SIGNALING	Mutter_02	0.8477	12
SmoothMuscle	HALLMARK_HEME_METABOLISM	Mutter_02	0.7634	12
SmoothMuscle	HALLMARK_HYPOXIA	Mutter_02	0.9498	12
SmoothMuscle	HALLMARK_IL2_STAT5_SIGNALING	Mutter_02	0.9742	12
SmoothMuscle	HALLMARK_IL6_JAK_STAT3_SIGNALING	Mutter_02	0.994	12
SmoothMuscle	HALLMARK_INFLAMMATORY_RESPONSE	Mutter_02	0.9856	12
SmoothMuscle	HALLMARK_INTERFERON_ALPHA_RESPONSE	Mutter_02	0.9822	12
SmoothMuscle	HALLMARK_INTERFERON_GAMMA_RESPONSE	Mutter_02	0.9952	12
SmoothMuscle	HALLMARK_KRAS_SIGNALING_DN	Mutter_02	0.658	12
SmoothMuscle	HALLMARK_KRAS_SIGNALING_UP	Mutter_02	0.9954	12
SmoothMuscle	HALLMARK_MITOTIC_SPINDLE	Mutter_02	0.9417	12
SmoothMuscle	HALLMARK_MTORC1_SIGNALING	Mutter_02	0.9709	12
