cell_type	pathway_name	dataset	pearson_r	n_samples
Fibroblast	HALLMARK_XENOBIOTIC_METABOLISM	Mutter_02	0.9967	12
Fibroblast	STING	Mutter_02	0.9917	12
Fibroblast	TypeII_interferon	Mutter_02	0.9931	12
Fibroblast	TypeI_interferon	Mutter_02	0.9198	12
ILC	DNA_Damage_Repair	Mutter_02	0.9788	12
ILC	HALLMARK_ADIPOGENESIS	Mutter_02	0.8652	12
ILC	HALLMARK_ALLOGRAFT_REJECTION	Mutter_02	0.9939	12
ILC	HALLMARK_ANDROGEN_RESPONSE	Mutter_02	0.9712	12
ILC	HALLMARK_ANGIOGENESIS	Mutter_02	0.8153	12
ILC	HALLMARK_APICAL_JUNCTION	Mutter_02	0.929	12
ILC	HALLMARK_APICAL_SURFACE	Mutter_02	0.9369	12
ILC	HALLMARK_APOPTOSIS	Mutter_02	0.9795	12
ILC	HALLMARK_BILE_ACID_METABOLISM	Mutter_02	0.9487	12
ILC	HALLMARK_CHOLESTEROL_HOMEOSTASIS	Mutter_02	0.808	12
ILC	HALLMARK_COAGULATION	Mutter_02	0.6843	12
ILC	HALLMARK_COMPLEMENT	Mutter_02	0.9847	12
ILC	HALLMARK_DNA_REPAIR	Mutter_02	0.8906	12
ILC	HALLMARK_E2F_TARGETS	Mutter_02	0.8209	12
ILC	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	Mutter_02	0.9924	12
ILC	HALLMARK_ESTROGEN_RESPONSE_EARLY	Mutter_02	0.9819	12
ILC	HALLMARK_ESTROGEN_RESPONSE_LATE	Mutter_02	0.9706	12
ILC	HALLMARK_FATTY_ACID_METABOLISM	Mutter_02	0.9432	12
ILC	HALLMARK_G2M_CHECKPOINT	Mutter_02	0.9124	12
ILC	HALLMARK_GLYCOLYSIS	Mutter_02	0.6338	12
ILC	HALLMARK_HEDGEHOG_SIGNALING	Mutter_02	0.0416	12
ILC	HALLMARK_HEME_METABOLISM	Mutter_02	0.7087	12
ILC	HALLMARK_HYPOXIA	Mutter_02	0.8879	12
ILC	HALLMARK_IL2_STAT5_SIGNALING	Mutter_02	0.9745	12
ILC	HALLMARK_IL6_JAK_STAT3_SIGNALING	Mutter_02	0.9425	12
ILC	HALLMARK_INFLAMMATORY_RESPONSE	Mutter_02	0.9831	12
ILC	HALLMARK_INTERFERON_ALPHA_RESPONSE	Mutter_02	0.9347	12
ILC	HALLMARK_INTERFERON_GAMMA_RESPONSE	Mutter_02	0.9779	12
ILC	HALLMARK_KRAS_SIGNALING_DN	Mutter_02	0.1998	12
ILC	HALLMARK_KRAS_SIGNALING_UP	Mutter_02	0.9878	12
ILC	HALLMARK_MITOTIC_SPINDLE	Mutter_02	0.9275	12
ILC	HALLMARK_MTORC1_SIGNALING	Mutter_02	0.5697	12
ILC	HALLMARK_MYC_TARGETS_V1	Mutter_02	0.7243	12
ILC	HALLMARK_MYC_TARGETS_V2	Mutter_02	0.9399	12
ILC	HALLMARK_MYOGENESIS	Mutter_02	0.9927	12
ILC	HALLMARK_NOTCH_SIGNALING	Mutter_02	0.99	12
ILC	HALLMARK_OXIDATIVE_PHOSPHORYLATION	Mutter_02	0.6624	12
ILC	HALLMARK_P53_PATHWAY	Mutter_02	0.8724	12
ILC	HALLMARK_PANCREAS_BETA_CELLS	Mutter_02	0.5719	12
ILC	HALLMARK_PEROXISOME	Mutter_02	0.9831	12
ILC	HALLMARK_PI3K_AKT_MTOR_SIGNALING	Mutter_02	0.8604	12
ILC	HALLMARK_PROTEIN_SECRETION	Mutter_02	0.6835	12
ILC	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	Mutter_02	0.9561	12
ILC	HALLMARK_SPERMATOGENESIS	Mutter_02	0.8277	12
ILC	HALLMARK_TGF_BETA_SIGNALING	Mutter_02	0.7597	12
ILC	HALLMARK_TNFA_SIGNALING_VIA_NFKB	Mutter_02	0.8236	12
ILC	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	Mutter_02	0.4785	12
ILC	HALLMARK_UV_RESPONSE_DN	Mutter_02	0.9862	12
ILC	HALLMARK_UV_RESPONSE_UP	Mutter_02	0.8451	12
ILC	HALLMARK_WNT_BETA_CATENIN_SIGNALING	Mutter_02	0.8644	12
ILC	HALLMARK_XENOBIOTIC_METABOLISM	Mutter_02	0.9455	12
ILC	STING	Mutter_02	0.9804	12
ILC	TypeII_interferon	Mutter_02	0.9803	12
ILC	TypeI_interferon	Mutter_02	0.9406	12
Macrophages	DNA_Damage_Repair	Mutter_02	0.9856	12
Macrophages	HALLMARK_ADIPOGENESIS	Mutter_02	0.957	12
Macrophages	HALLMARK_ALLOGRAFT_REJECTION	Mutter_02	0.9949	12
Macrophages	HALLMARK_ANDROGEN_RESPONSE	Mutter_02	0.985	12
Macrophages	HALLMARK_ANGIOGENESIS	Mutter_02	0.9227	12
Macrophages	HALLMARK_APICAL_JUNCTION	Mutter_02	0.9555	12
Macrophages	HALLMARK_APICAL_SURFACE	Mutter_02	0.866	12
Macrophages	HALLMARK_APOPTOSIS	Mutter_02	0.9786	12
Macrophages	HALLMARK_BILE_ACID_METABOLISM	Mutter_02	0.9579	12
Macrophages	HALLMARK_CHOLESTEROL_HOMEOSTASIS	Mutter_02	0.8538	12
Macrophages	HALLMARK_COAGULATION	Mutter_02	0.9033	12
Macrophages	HALLMARK_COMPLEMENT	Mutter_02	0.9842	12
Macrophages	HALLMARK_DNA_REPAIR	Mutter_02	0.9847	12
Macrophages	HALLMARK_E2F_TARGETS	Mutter_02	0.953	12
Macrophages	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	Mutter_02	0.9937	12
Macrophages	HALLMARK_ESTROGEN_RESPONSE_EARLY	Mutter_02	0.9731	12
Macrophages	HALLMARK_ESTROGEN_RESPONSE_LATE	Mutter_02	0.9807	12
Macrophages	HALLMARK_FATTY_ACID_METABOLISM	Mutter_02	0.9634	12
Macrophages	HALLMARK_G2M_CHECKPOINT	Mutter_02	0.9196	12
Macrophages	HALLMARK_GLYCOLYSIS	Mutter_02	0.5626	12
Macrophages	HALLMARK_HEDGEHOG_SIGNALING	Mutter_02	0.9222	12
Macrophages	HALLMARK_HEME_METABOLISM	Mutter_02	0.925	12
Macrophages	HALLMARK_HYPOXIA	Mutter_02	0.8672	12
Macrophages	HALLMARK_IL2_STAT5_SIGNALING	Mutter_02	0.9455	12
Macrophages	HALLMARK_IL6_JAK_STAT3_SIGNALING	Mutter_02	0.9418	12
Macrophages	HALLMARK_INFLAMMATORY_RESPONSE	Mutter_02	0.9877	12
Macrophages	HALLMARK_INTERFERON_ALPHA_RESPONSE	Mutter_02	0.9499	12
Macrophages	HALLMARK_INTERFERON_GAMMA_RESPONSE	Mutter_02	0.9895	12
Macrophages	HALLMARK_KRAS_SIGNALING_DN	Mutter_02	0.1875	12
Macrophages	HALLMARK_KRAS_SIGNALING_UP	Mutter_02	0.9763	12
Macrophages	HALLMARK_MITOTIC_SPINDLE	Mutter_02	0.9138	12
Macrophages	HALLMARK_MTORC1_SIGNALING	Mutter_02	0.633	12
Macrophages	HALLMARK_MYC_TARGETS_V1	Mutter_02	0.7217	12
Macrophages	HALLMARK_MYC_TARGETS_V2	Mutter_02	0.497	12
Macrophages	HALLMARK_MYOGENESIS	Mutter_02	0.9916	12
Macrophages	HALLMARK_NOTCH_SIGNALING	Mutter_02	0.9886	12
Macrophages	HALLMARK_OXIDATIVE_PHOSPHORYLATION	Mutter_02	0.5239	12
Macrophages	HALLMARK_P53_PATHWAY	Mutter_02	0.956	12
Macrophages	HALLMARK_PANCREAS_BETA_CELLS	Mutter_02	0.3285	12
Macrophages	HALLMARK_PEROXISOME	Mutter_02	0.97	12
Macrophages	HALLMARK_PI3K_AKT_MTOR_SIGNALING	Mutter_02	0.7469	12
Macrophages	HALLMARK_PROTEIN_SECRETION	Mutter_02	0.6689	12
Macrophages	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	Mutter_02	0.9493	12
Macrophages	HALLMARK_SPERMATOGENESIS	Mutter_02	0.7689	12
Macrophages	HALLMARK_TGF_BETA_SIGNALING	Mutter_02	0.8279	12
Macrophages	HALLMARK_TNFA_SIGNALING_VIA_NFKB	Mutter_02	0.9704	12
Macrophages	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	Mutter_02	0.6237	12
Macrophages	HALLMARK_UV_RESPONSE_DN	Mutter_02	0.9941	12
Macrophages	HALLMARK_UV_RESPONSE_UP	Mutter_02	0.9637	12
Macrophages	HALLMARK_WNT_BETA_CATENIN_SIGNALING	Mutter_02	0.8747	12
Macrophages	HALLMARK_XENOBIOTIC_METABOLISM	Mutter_02	0.9951	12
Macrophages	STING	Mutter_02	0.9957	12
Macrophages	TypeII_interferon	Mutter_02	0.9943	12
Macrophages	TypeI_interferon	Mutter_02	0.9707	12
Mast cells	DNA_Damage_Repair	Mutter_02	0.9544	12
Mast cells	HALLMARK_ADIPOGENESIS	Mutter_02	0.9442	12
Mast cells	HALLMARK_ALLOGRAFT_REJECTION	Mutter_02	0.9983	12
Mast cells	HALLMARK_ANDROGEN_RESPONSE	Mutter_02	0.9793	12
Mast cells	HALLMARK_ANGIOGENESIS	Mutter_02	0.918	12
Mast cells	HALLMARK_APICAL_JUNCTION	Mutter_02	0.9874	12
Mast cells	HALLMARK_APICAL_SURFACE	Mutter_02	0.968	12
Mast cells	HALLMARK_APOPTOSIS	Mutter_02	0.9469	12
Mast cells	HALLMARK_BILE_ACID_METABOLISM	Mutter_02	0.9951	12
Mast cells	HALLMARK_CHOLESTEROL_HOMEOSTASIS	Mutter_02	0.8007	12
Mast cells	HALLMARK_COAGULATION	Mutter_02	0.8852	12
Mast cells	HALLMARK_COMPLEMENT	Mutter_02	0.9811	12
Mast cells	HALLMARK_DNA_REPAIR	Mutter_02	0.8862	12
Mast cells	HALLMARK_E2F_TARGETS	Mutter_02	0.9277	12
Mast cells	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	Mutter_02	0.984	12
Mast cells	HALLMARK_ESTROGEN_RESPONSE_EARLY	Mutter_02	0.9931	12
Mast cells	HALLMARK_ESTROGEN_RESPONSE_LATE	Mutter_02	0.9715	12
Mast cells	HALLMARK_FATTY_ACID_METABOLISM	Mutter_02	0.8077	12
Mast cells	HALLMARK_G2M_CHECKPOINT	Mutter_02	0.9742	12
Mast cells	HALLMARK_GLYCOLYSIS	Mutter_02	0.7759	12
Mast cells	HALLMARK_HEDGEHOG_SIGNALING	Mutter_02	0.9391	12
Mast cells	HALLMARK_HEME_METABOLISM	Mutter_02	0.9392	12
Mast cells	HALLMARK_HYPOXIA	Mutter_02	0.9282	12
Mast cells	HALLMARK_IL2_STAT5_SIGNALING	Mutter_02	0.9945	12
Mast cells	HALLMARK_IL6_JAK_STAT3_SIGNALING	Mutter_02	0.9792	12
Mast cells	HALLMARK_INFLAMMATORY_RESPONSE	Mutter_02	0.985	12
Mast cells	HALLMARK_INTERFERON_ALPHA_RESPONSE	Mutter_02	0.9594	12
Mast cells	HALLMARK_INTERFERON_GAMMA_RESPONSE	Mutter_02	0.9907	12
Mast cells	HALLMARK_KRAS_SIGNALING_DN	Mutter_02	0.516	12
Mast cells	HALLMARK_KRAS_SIGNALING_UP	Mutter_02	0.947	12
Mast cells	HALLMARK_MITOTIC_SPINDLE	Mutter_02	0.9675	12
Mast cells	HALLMARK_MTORC1_SIGNALING	Mutter_02	0.7789	12
Mast cells	HALLMARK_MYC_TARGETS_V1	Mutter_02	0.7187	12
Mast cells	HALLMARK_MYC_TARGETS_V2	Mutter_02	0.9805	12
Mast cells	HALLMARK_MYOGENESIS	Mutter_02	0.9862	12
Mast cells	HALLMARK_NOTCH_SIGNALING	Mutter_02	0.9847	12
Mast cells	HALLMARK_OXIDATIVE_PHOSPHORYLATION	Mutter_02	0.8133	12
Mast cells	HALLMARK_P53_PATHWAY	Mutter_02	0.9038	12
Mast cells	HALLMARK_PANCREAS_BETA_CELLS	Mutter_02	0.4392	12
Mast cells	HALLMARK_PEROXISOME	Mutter_02	0.9498	12
Mast cells	HALLMARK_PI3K_AKT_MTOR_SIGNALING	Mutter_02	0.8943	12
Mast cells	HALLMARK_PROTEIN_SECRETION	Mutter_02	0.8448	12
Mast cells	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	Mutter_02	0.9611	12
Mast cells	HALLMARK_SPERMATOGENESIS	Mutter_02	0.9367	12
Mast cells	HALLMARK_TGF_BETA_SIGNALING	Mutter_02	0.8339	12
Mast cells	HALLMARK_TNFA_SIGNALING_VIA_NFKB	Mutter_02	0.9218	12
Mast cells	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	Mutter_02	0.9547	12
Mast cells	HALLMARK_UV_RESPONSE_DN	Mutter_02	0.9446	12
Mast cells	HALLMARK_UV_RESPONSE_UP	Mutter_02	0.9579	12
Mast cells	HALLMARK_WNT_BETA_CATENIN_SIGNALING	Mutter_02	0.9633	12
Mast cells	HALLMARK_XENOBIOTIC_METABOLISM	Mutter_02	0.9763	12
Mast cells	STING	Mutter_02	0.9526	12
Mast cells	TypeII_interferon	Mutter_02	0.9848	12
Mast cells	TypeI_interferon	Mutter_02	0.9042	12
NK cells	DNA_Damage_Repair	Mutter_02	0.8085	12
NK cells	HALLMARK_ADIPOGENESIS	Mutter_02	0.9217	12
NK cells	HALLMARK_ALLOGRAFT_REJECTION	Mutter_02	0.9874	12
NK cells	HALLMARK_ANDROGEN_RESPONSE	Mutter_02	0.8648	12
NK cells	HALLMARK_ANGIOGENESIS	Mutter_02	0.7075	12
NK cells	HALLMARK_APICAL_JUNCTION	Mutter_02	0.9535	12
NK cells	HALLMARK_APICAL_SURFACE	Mutter_02	0.9731	12
NK cells	HALLMARK_APOPTOSIS	Mutter_02	0.988	12
NK cells	HALLMARK_BILE_ACID_METABOLISM	Mutter_02	0.9562	12
NK cells	HALLMARK_CHOLESTEROL_HOMEOSTASIS	Mutter_02	0.7756	12
NK cells	HALLMARK_COAGULATION	Mutter_02	0.5816	12
NK cells	HALLMARK_COMPLEMENT	Mutter_02	0.9578	12
NK cells	HALLMARK_DNA_REPAIR	Mutter_02	0.5987	12
NK cells	HALLMARK_E2F_TARGETS	Mutter_02	0.7163	12
NK cells	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	Mutter_02	0.9733	12
NK cells	HALLMARK_ESTROGEN_RESPONSE_EARLY	Mutter_02	0.9592	12
NK cells	HALLMARK_ESTROGEN_RESPONSE_LATE	Mutter_02	0.8908	12
NK cells	HALLMARK_FATTY_ACID_METABOLISM	Mutter_02	0.9497	12
NK cells	HALLMARK_G2M_CHECKPOINT	Mutter_02	0.8199	12
NK cells	HALLMARK_GLYCOLYSIS	Mutter_02	0.8408	12
NK cells	HALLMARK_HEDGEHOG_SIGNALING	Mutter_02	0.6503	12
NK cells	HALLMARK_HEME_METABOLISM	Mutter_02	0.8204	12
NK cells	HALLMARK_HYPOXIA	Mutter_02	0.9638	12
NK cells	HALLMARK_IL2_STAT5_SIGNALING	Mutter_02	0.9783	12
NK cells	HALLMARK_IL6_JAK_STAT3_SIGNALING	Mutter_02	0.9924	12
NK cells	HALLMARK_INFLAMMATORY_RESPONSE	Mutter_02	0.9764	12
NK cells	HALLMARK_INTERFERON_ALPHA_RESPONSE	Mutter_02	0.9056	12
NK cells	HALLMARK_INTERFERON_GAMMA_RESPONSE	Mutter_02	0.9678	12
NK cells	HALLMARK_KRAS_SIGNALING_DN	Mutter_02	0.7129	12
NK cells	HALLMARK_KRAS_SIGNALING_UP	Mutter_02	0.9855	12
NK cells	HALLMARK_MITOTIC_SPINDLE	Mutter_02	0.9656	12
NK cells	HALLMARK_MTORC1_SIGNALING	Mutter_02	0.7403	12
NK cells	HALLMARK_MYC_TARGETS_V1	Mutter_02	0.6712	12
NK cells	HALLMARK_MYC_TARGETS_V2	Mutter_02	0.9746	12
NK cells	HALLMARK_MYOGENESIS	Mutter_02	0.9824	12
NK cells	HALLMARK_NOTCH_SIGNALING	Mutter_02	0.9346	12
NK cells	HALLMARK_OXIDATIVE_PHOSPHORYLATION	Mutter_02	0.8242	12
NK cells	HALLMARK_P53_PATHWAY	Mutter_02	0.534	12
NK cells	HALLMARK_PANCREAS_BETA_CELLS	Mutter_02	0.8572	12
NK cells	HALLMARK_PEROXISOME	Mutter_02	0.9772	12
NK cells	HALLMARK_PI3K_AKT_MTOR_SIGNALING	Mutter_02	0.8457	12
NK cells	HALLMARK_PROTEIN_SECRETION	Mutter_02	0.49	12
NK cells	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	Mutter_02	0.9438	12
NK cells	HALLMARK_SPERMATOGENESIS	Mutter_02	0.9258	12
NK cells	HALLMARK_TGF_BETA_SIGNALING	Mutter_02	0.8701	12
NK cells	HALLMARK_TNFA_SIGNALING_VIA_NFKB	Mutter_02	0.8128	12
NK cells	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	Mutter_02	0.6049	12
NK cells	HALLMARK_UV_RESPONSE_DN	Mutter_02	0.9624	12
NK cells	HALLMARK_UV_RESPONSE_UP	Mutter_02	0.9222	12
NK cells	HALLMARK_WNT_BETA_CATENIN_SIGNALING	Mutter_02	0.9033	12
NK cells	HALLMARK_XENOBIOTIC_METABOLISM	Mutter_02	0.9639	12
NK cells	STING	Mutter_02	0.9742	12
NK cells	TypeII_interferon	Mutter_02	0.9731	12
NK cells	TypeI_interferon	Mutter_02	0.8525	12
Neutrophils	DNA_Damage_Repair	Mutter_02	0.9923	12
Neutrophils	HALLMARK_ADIPOGENESIS	Mutter_02	0.9937	12
Neutrophils	HALLMARK_ALLOGRAFT_REJECTION	Mutter_02	0.9822	12
Neutrophils	HALLMARK_ANDROGEN_RESPONSE	Mutter_02	0.973	12
Neutrophils	HALLMARK_ANGIOGENESIS	Mutter_02	0.9862	12
Neutrophils	HALLMARK_APICAL_JUNCTION	Mutter_02	0.9839	12
Neutrophils	HALLMARK_APICAL_SURFACE	Mutter_02	0.9572	12
Neutrophils	HALLMARK_APOPTOSIS	Mutter_02	0.9473	12
Neutrophils	HALLMARK_BILE_ACID_METABOLISM	Mutter_02	0.9791	12
Neutrophils	HALLMARK_CHOLESTEROL_HOMEOSTASIS	Mutter_02	0.9393	12
Neutrophils	HALLMARK_COAGULATION	Mutter_02	0.9755	12
Neutrophils	HALLMARK_COMPLEMENT	Mutter_02	0.9656	12
Neutrophils	HALLMARK_DNA_REPAIR	Mutter_02	0.9095	12
Neutrophils	HALLMARK_E2F_TARGETS	Mutter_02	0.9422	12
Neutrophils	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	Mutter_02	0.9963	12
Neutrophils	HALLMARK_ESTROGEN_RESPONSE_EARLY	Mutter_02	0.9874	12
Neutrophils	HALLMARK_ESTROGEN_RESPONSE_LATE	Mutter_02	0.9375	12
Neutrophils	HALLMARK_FATTY_ACID_METABOLISM	Mutter_02	0.9712	12
Neutrophils	HALLMARK_G2M_CHECKPOINT	Mutter_02	0.9747	12
Neutrophils	HALLMARK_GLYCOLYSIS	Mutter_02	0.9795	12
Neutrophils	HALLMARK_HEDGEHOG_SIGNALING	Mutter_02	0.966	12
Neutrophils	HALLMARK_HEME_METABOLISM	Mutter_02	0.9791	12
Neutrophils	HALLMARK_HYPOXIA	Mutter_02	0.8868	12
Neutrophils	HALLMARK_IL2_STAT5_SIGNALING	Mutter_02	0.984	12
Neutrophils	HALLMARK_IL6_JAK_STAT3_SIGNALING	Mutter_02	0.9644	12
Neutrophils	HALLMARK_INFLAMMATORY_RESPONSE	Mutter_02	0.9374	12
Neutrophils	HALLMARK_INTERFERON_ALPHA_RESPONSE	Mutter_02	0.8747	12
Neutrophils	HALLMARK_INTERFERON_GAMMA_RESPONSE	Mutter_02	0.9577	12
Neutrophils	HALLMARK_KRAS_SIGNALING_DN	Mutter_02	0.9103	12
Neutrophils	HALLMARK_KRAS_SIGNALING_UP	Mutter_02	0.9598	12
Neutrophils	HALLMARK_MITOTIC_SPINDLE	Mutter_02	0.8297	12
Neutrophils	HALLMARK_MTORC1_SIGNALING	Mutter_02	0.9661	12
Neutrophils	HALLMARK_MYC_TARGETS_V1	Mutter_02	0.9227	12
Neutrophils	HALLMARK_MYC_TARGETS_V2	Mutter_02	0.8942	12
Neutrophils	HALLMARK_MYOGENESIS	Mutter_02	0.9954	12
Neutrophils	HALLMARK_NOTCH_SIGNALING	Mutter_02	0.9736	12
Neutrophils	HALLMARK_OXIDATIVE_PHOSPHORYLATION	Mutter_02	0.9176	12
Neutrophils	HALLMARK_P53_PATHWAY	Mutter_02	0.9814	12
Neutrophils	HALLMARK_PANCREAS_BETA_CELLS	Mutter_02	0.8979	12
Neutrophils	HALLMARK_PEROXISOME	Mutter_02	0.9648	12
Neutrophils	HALLMARK_PI3K_AKT_MTOR_SIGNALING	Mutter_02	0.9629	12
Neutrophils	HALLMARK_PROTEIN_SECRETION	Mutter_02	0.9775	12
Neutrophils	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	Mutter_02	0.909	12
Neutrophils	HALLMARK_SPERMATOGENESIS	Mutter_02	0.9881	12
Neutrophils	HALLMARK_TGF_BETA_SIGNALING	Mutter_02	0.9744	12
Neutrophils	HALLMARK_TNFA_SIGNALING_VIA_NFKB	Mutter_02	0.9844	12
Neutrophils	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	Mutter_02	0.9176	12
Neutrophils	HALLMARK_UV_RESPONSE_DN	Mutter_02	0.9968	12
Neutrophils	HALLMARK_UV_RESPONSE_UP	Mutter_02	0.9387	12
Neutrophils	HALLMARK_WNT_BETA_CATENIN_SIGNALING	Mutter_02	0.8804	12
Neutrophils	HALLMARK_XENOBIOTIC_METABOLISM	Mutter_02	0.9932	12
Neutrophils	STING	Mutter_02	0.825	12
Neutrophils	TypeII_interferon	Mutter_02	0.9771	12
Neutrophils	TypeI_interferon	Mutter_02	0.9465	12
Plasma cells	DNA_Damage_Repair	Mutter_02	0.9865	12
Plasma cells	HALLMARK_ADIPOGENESIS	Mutter_02	0.9501	12
Plasma cells	HALLMARK_ALLOGRAFT_REJECTION	Mutter_02	0.9678	12
Plasma cells	HALLMARK_ANDROGEN_RESPONSE	Mutter_02	0.9279	12
Plasma cells	HALLMARK_ANGIOGENESIS	Mutter_02	0.9785	12
Plasma cells	HALLMARK_APICAL_JUNCTION	Mutter_02	0.9668	12
Plasma cells	HALLMARK_APICAL_SURFACE	Mutter_02	0.941	12
Plasma cells	HALLMARK_APOPTOSIS	Mutter_02	0.9867	12
Plasma cells	HALLMARK_BILE_ACID_METABOLISM	Mutter_02	0.9327	12
Plasma cells	HALLMARK_CHOLESTEROL_HOMEOSTASIS	Mutter_02	0.9479	12
Plasma cells	HALLMARK_COAGULATION	Mutter_02	0.9019	12
Plasma cells	HALLMARK_COMPLEMENT	Mutter_02	0.976	12
Plasma cells	HALLMARK_DNA_REPAIR	Mutter_02	0.9553	12
Plasma cells	HALLMARK_E2F_TARGETS	Mutter_02	0.9589	12
Plasma cells	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	Mutter_02	0.9823	12
Plasma cells	HALLMARK_ESTROGEN_RESPONSE_EARLY	Mutter_02	0.98	12
Plasma cells	HALLMARK_ESTROGEN_RESPONSE_LATE	Mutter_02	0.9658	12
Plasma cells	HALLMARK_FATTY_ACID_METABOLISM	Mutter_02	0.9707	12
Plasma cells	HALLMARK_G2M_CHECKPOINT	Mutter_02	0.9384	12
Plasma cells	HALLMARK_GLYCOLYSIS	Mutter_02	0.9674	12
Plasma cells	HALLMARK_HEDGEHOG_SIGNALING	Mutter_02	0.9459	12
Plasma cells	HALLMARK_HEME_METABOLISM	Mutter_02	0.9484	12
Plasma cells	HALLMARK_HYPOXIA	Mutter_02	0.9466	12
Plasma cells	HALLMARK_IL2_STAT5_SIGNALING	Mutter_02	0.8936	12
Plasma cells	HALLMARK_IL6_JAK_STAT3_SIGNALING	Mutter_02	0.9779	12
Plasma cells	HALLMARK_INFLAMMATORY_RESPONSE	Mutter_02	0.9824	12
Plasma cells	HALLMARK_INTERFERON_ALPHA_RESPONSE	Mutter_02	0.9369	12
Plasma cells	HALLMARK_INTERFERON_GAMMA_RESPONSE	Mutter_02	0.9717	12
Plasma cells	HALLMARK_KRAS_SIGNALING_DN	Mutter_02	0.719	12
Plasma cells	HALLMARK_KRAS_SIGNALING_UP	Mutter_02	0.9773	12
Plasma cells	HALLMARK_MITOTIC_SPINDLE	Mutter_02	0.9464	12
Plasma cells	HALLMARK_MTORC1_SIGNALING	Mutter_02	0.885	12
Plasma cells	HALLMARK_MYC_TARGETS_V1	Mutter_02	0.9583	12
Plasma cells	HALLMARK_MYC_TARGETS_V2	Mutter_02	0.9337	12
Plasma cells	HALLMARK_MYOGENESIS	Mutter_02	0.9747	12
Plasma cells	HALLMARK_NOTCH_SIGNALING	Mutter_02	0.9695	12
Plasma cells	HALLMARK_OXIDATIVE_PHOSPHORYLATION	Mutter_02	0.984	12
Plasma cells	HALLMARK_P53_PATHWAY	Mutter_02	0.9892	12
Plasma cells	HALLMARK_PANCREAS_BETA_CELLS	Mutter_02	0.9089	12
Plasma cells	HALLMARK_PEROXISOME	Mutter_02	0.9817	12
Plasma cells	HALLMARK_PI3K_AKT_MTOR_SIGNALING	Mutter_02	0.9252	12
Plasma cells	HALLMARK_PROTEIN_SECRETION	Mutter_02	0.701	12
Plasma cells	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	Mutter_02	0.9756	12
Plasma cells	HALLMARK_SPERMATOGENESIS	Mutter_02	0.9288	12
Plasma cells	HALLMARK_TGF_BETA_SIGNALING	Mutter_02	0.9635	12
Plasma cells	HALLMARK_TNFA_SIGNALING_VIA_NFKB	Mutter_02	0.9741	12
Plasma cells	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	Mutter_02	0.9477	12
Plasma cells	HALLMARK_UV_RESPONSE_DN	Mutter_02	0.9941	12
Plasma cells	HALLMARK_UV_RESPONSE_UP	Mutter_02	0.913	12
Plasma cells	HALLMARK_WNT_BETA_CATENIN_SIGNALING	Mutter_02	0.9765	12
Plasma cells	HALLMARK_XENOBIOTIC_METABOLISM	Mutter_02	0.9846	12
Plasma cells	STING	Mutter_02	0.879	12
Plasma cells	TypeII_interferon	Mutter_02	0.9773	12
Plasma cells	TypeI_interferon	Mutter_02	0.9642	12
SmoothMuscle	DNA_Damage_Repair	Mutter_02	0.8489	12
SmoothMuscle	HALLMARK_ADIPOGENESIS	Mutter_02	0.7792	12
SmoothMuscle	HALLMARK_ALLOGRAFT_REJECTION	Mutter_02	0.9993	12
SmoothMuscle	HALLMARK_ANDROGEN_RESPONSE	Mutter_02	0.9483	12
SmoothMuscle	HALLMARK_ANGIOGENESIS	Mutter_02	0.9595	12
SmoothMuscle	HALLMARK_APICAL_JUNCTION	Mutter_02	0.9574	12
SmoothMuscle	HALLMARK_APICAL_SURFACE	Mutter_02	0.9808	12
SmoothMuscle	HALLMARK_APOPTOSIS	Mutter_02	0.9681	12
SmoothMuscle	HALLMARK_BILE_ACID_METABOLISM	Mutter_02	0.2986	12
SmoothMuscle	HALLMARK_CHOLESTEROL_HOMEOSTASIS	Mutter_02	0.9029	12
SmoothMuscle	HALLMARK_COAGULATION	Mutter_02	0.9483	12
SmoothMuscle	HALLMARK_COMPLEMENT	Mutter_02	0.8807	12
SmoothMuscle	HALLMARK_DNA_REPAIR	Mutter_02	0.9629	12
SmoothMuscle	HALLMARK_E2F_TARGETS	Mutter_02	0.8548	12
SmoothMuscle	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	Mutter_02	0.9825	12
