"","a","b","B.cell","Blood.endothelial","BM.Neutrophil","CD8.T.cell","Colon.Treg.Nrplo","Dendritic","DN2a","DN2b","DN3","DN4","Fibroblastic.reticular","GC_centroblasts","GC_centrocyes","gdT","ILC","ISP","Ly6Chi.blood.monocytes","Ly6Clo.blood.monocytes","Lymphatic.endothelial","Macrophage","Memory.B","Microglia","NK","NKT","PerC.macrophage","Pericyte","Plasma","Plasmablast","small.peritoneal.macs","Spleen.CD4Act.48hrs","Spleen.LN.Naive.CD4","Spleen.Naive.CD4","Spleen.Naive.CD8","spleen.red.pulp.macs","Spleen.Treg","Stem.Prog","Thio.induced.Peritoneal.Neutrophil","Thymic.4.8.CD3lo.DP","Thymic.CD4SP","Thymic.CD8SP","Thymic.preT.DN1","tumor_epithelial"
"Icosl",0.0936160020411298,0.037031012795489,0.0414557904138136,0.0485510210503131,0.0764604810996564,0.0342705522977101,0.0376497432972048,0.0940377358490566,0.0245700245700246,0.0125,0.0344488188976378,0.0193423597678917,0.069069431051109,0.0659163987138264,0.0347938144329897,0.0448961540981458,0.075130845855141,0.0268817204301075,0.0507126284388465,0.0780231610800745,0.0556392055639206,0.0369338268934825,0.0647859603083484,0.0752645502645503,0.0363825363825364,0.0840249630058547,0.0578329882677709,0.0552925989672978,0.0569708198239926,0.055766793409379,0.0616532495582172,0.0513089005235602,0.0113314447592068,0.0306738715829625,0.0078125,0.0749473834409446,0.0381011867582761,0.0623346925281023,0.0467043314500942,0.0476900149031297,0.0564027574681429,0.042306723747167,0.0760469913012286,0.118678214634349
"Ido1",0.112144982699863,0.0166449793970939,0.0177136052396547,0.0361222113841604,0.0246686303387334,0.0236014180918192,0.0413576725613234,0.0274716981132075,0.00245700245700246,0.0175,0.015748031496063,0.00580270793036751,0.0244997589199614,0.0128617363344051,0.0206185567010309,0.0361822708510778,0.0289718048286341,0.00537634408602151,0.0277317423489117,0.0323702281191806,0.0613752061375206,0.046084099322048,0.0383795309168444,0.0350529100529101,0.0353430353430353,0.0277616933667889,0.0273291925465838,0.0271671099984353,0.0347383047707272,0.0240811153358682,0.0217946200667583,0.0219895287958115,0.0084985835694051,0.0184361093452003,0.0078125,0.0255056540505832,0.00749531542785759,0.0587117037690104,0.0224105461393597,0.0284328336401625,0.0204721119699185,0.0183832787710904,0.036678324813918,0.142044156437577
"Ier3",0.326237109510259,0.201420516157016,0.0765108663292647,0.130832887574337,0.115365733922435,0.0901134919396196,0.126640045636052,0.164528301886792,0.0835380835380835,0.095,0.0452755905511811,0.0367504835589942,0.0923035197685632,0.0434083601286174,0.0734536082474227,0.137866081373256,0.179436096572683,0,0.155452436194896,0.19813489292365,0.267584426758443,0.182423158507674,0.0569132360177136,0.115873015873016,0.0446985446985447,0.18596795985331,0.28895790200138,0.144480519480519,0.117415470125058,0.0747782002534854,0.114470842332613,0.0910994764397906,0.0028328611898017,0.120152574698029,0.0546875,0.175222059715335,0.0968144909431605,0.235618249944898,0.27608286252354,0.077525496040443,0.0852308335074159,0.113825232938806,0.277463904582549,0.447670675223794
"Ifi27",0.219569852721029,0.0652244632400781,0.0595415302173266,0.0674302256064944,0.0654148257241041,0.0593993177105398,0.133770678836281,0.0753207547169811,0.0909090909090909,0.1,0.0600393700787402,0.0541586073500967,0.105683461909354,0.0739549839228296,0.0554123711340206,0.15372141780777,0.0763802127300355,0.0376344086021505,0.0994365263506795,0.0892836359404097,0.274324227432423,0.122031360479142,0.0798753485320649,0.0534391534391534,0.0415800415800416,0.0950588689442193,0.0974465148378192,0.0932170239399155,0.0766558591940713,0.0754119138149556,0.0636167288435107,0.056020942408377,0.0906515580736544,0.221710108073744,0.0546875,0.0847572503834766,0.0649594003747658,0.152151752259202,0.0429378531073446,0.0553461324917448,0.0797994568623355,0.0818433643918408,0.129226078378621,0.355349242943486
"Ifi44l",0.0695285875329666,0.0123075254825417,0.0311848764513248,0.0342972216103961,0.0416053019145803,0.0154518495395661,0.03593839132915,0.0615849056603774,0.0196560196560197,0.0275,0.0196850393700787,0.00483558994197292,0.014193587270974,0.022508038585209,0.0335051546391753,0.0369029679617375,0.0430862738477123,0.010752688172043,0.0765661252900232,0.0662243947858473,0.0587223058722306,0.0686686353616437,0.0180416598327046,0.0335978835978836,0.0301455301455301,0.0307533938107187,0.0736369910282954,0.0460021905805038,0.0301065308012969,0.0380228136882129,0.0498723738464559,0.0382198952879581,0.0169971671388102,0.0111252383979657,0.03125,0.0664930617486534,0.0306058713304185,0.0536836014987877,0.028060263653484,0.0306244703544607,0.0317526634635471,0.0236716192394863,0.0362299345350193,0.0972542422165452
"Ifih1",0.0578806095271817,0.0216330513988289,0.0187555820184579,0.0308989647902835,0.0304369170348552,0.0195990991995362,0.0356531660011409,0.0409056603773585,0.00491400491400491,0.015,0.0187007874015748,0.00967117988394584,0.0263379942140791,0.00643086816720257,0.0244845360824742,0.034167594837188,0.0366706061117677,0.00537634408602151,0.0515965086730748,0.0386114990689013,0.0617337061733706,0.0710809799109928,0.0277185501066098,0.0116402116402116,0.0197505197505198,0.0345814836260696,0.0427191166321601,0.0390197152245345,0.0259379342288096,0.023447401774398,0.0320047123502847,0.0225130890052356,0.0028328611898017,0.0214558169103624,0.0234375,0.0444832875539543,0.0199875078076202,0.0493029534934979,0.0261770244821092,0.0419333158002396,0.0363484437016921,0.0269453538151599,0.0365587540728784,0.0898809894697489
"Ifit1",0.0926969729315987,0.0136087616569074,0.023742185174159,0.0276895000157327,0.0406234658811978,0.0180048607549778,0.0462065031374786,0.0428176100628931,0.0122850122850123,0.0325,0.00885826771653543,0.0338491295938104,0.0203712632594021,0.00803858520900321,0.0270618556701031,0.0650756731966193,0.0450109741684957,0,0.0715942989724892,0.0440380586592179,0.108410410841041,0.179636484631702,0.0196818107265868,0.0136243386243386,0.0415800415800416,0.0517274657402046,0.0583160800552105,0.0540995149428884,0.0437702640111163,0.0380228136882129,0.0390732377773415,0.050261780104712,0.0056657223796034,0.00921805467260013,0.015625,0.0429850533300039,0.0362273579013117,0.068616376460216,0.0457627118644068,0.0242833347944245,0.0595362439941508,0.0579199194157643,0.0472603353959286,0.152345940557044
"Ifit3/b",0.0975915188973733,0.0164281067013663,0.0372134563858291,0.0388596960448066,0.0397643593519882,0.0279270440812504,0.051625784369652,0.0528301886792453,0.0122850122850123,0.0275,0.0236220472440945,0.0377176015473888,0.0373975409836066,0.0305466237942122,0.0231958762886598,0.0676800104828671,0.0453148742191457,0.043010752688172,0.0766766103193017,0.0615979981378026,0.120384312038431,0.162209374870025,0.0383795309168444,0.0414021164021164,0.0405405405405405,0.0682300714147848,0.0632850241545894,0.0607886089813801,0.0305697081982399,0.0335868187579214,0.0516395052032201,0.0450261780104712,0.0198300283286119,0.0211379529561348,0.03125,0.0660649948275247,0.0318550905683948,0.0811521930791272,0.0435028248587571,0.0390111335145086,0.0355128472947566,0.0536388818937295,0.0581711655157983,0.155492554053212
"Ifitm1",0.276057599433482,0.0444589026241596,0.0674307829711224,0.0950253295994462,0.148748159057437,0.0499788178108765,0.129207073588135,0.156528301886792,0.0687960687960688,0.0175,0.0167322834645669,0.0357833655705996,0.0744937319189971,0.0353697749196141,0.0902061855670103,0.0924130249623272,0.118993753165626,0.021505376344086,0.126173903436084,0.189289455307263,0.155015415501542,0.0896726697999418,0.0677382319173364,0.104761904761905,0.0758835758835759,0.175223573312745,0.129468599033816,0.114184008762322,0.115562760537286,0.0944233206590621,0.104849793834675,0.103141361256545,0.028328611898017,0.0332167832167832,0.0390625,0.132879106767025,0.100562148657089,0.246197928146352,0.153107344632768,0.105958329680605,0.086693127219553,0.100226643162931,0.267659103817296,0.352597254242217
"Ifitm2",0.507988784199989,0.086261114725656,0.138806192319143,0.219722475693024,0.218703976435935,0.0783406541951883,0.216486023958928,0.263949685534591,0.125307125307125,0.16,0.0649606299212598,0.109284332688588,0.193376325940212,0.118971061093248,0.155927835051546,0.230426521653672,0.179672463278744,0.043010752688172,0.386145177328472,0.425439362197393,0.481608948160895,0.211038555920642,0.139248810890602,0.144179894179894,0.109147609147609,0.259570224538377,0.355141476880607,0.247398685651698,0.229967577582214,0.164765525982256,0.287257019438445,0.142408376963351,0.0481586402266289,0.116179275270184,0.1484375,0.311133307173688,0.103060587133042,0.410417125854089,0.24030131826742,0.146781216212267,0.135366617923543,0.156131956685973,0.488297013720743,0.739069931667601
"Ifitm3",0.267585869341658,0.0344285404467578,0.0534385233700506,0.123123879047229,0.0662739322533137,0.0363776226894691,0.129492298916144,0.0974591194968553,0.00491400491400491,0.04,0.0324803149606299,0.0715667311411992,0.108666827386692,0.0289389067524116,0.0322164948453608,0.268951058114394,0.072024312004052,0.0268817204301075,0.427024638161529,0.120111731843575,0.585717358571736,0.353990766543277,0.0390355912743972,0.0302910052910053,0.0332640332640333,0.0702567071993824,0.174051069703244,0.190208887498044,0.0393700787401575,0.0278833967046895,0.187315923817004,0.0633507853403141,0.0113314447592068,0.0812142403051494,0.015625,0.10205828844576,0.0118675827607745,0.256405664536037,0.0853107344632768,0.0272639607258701,0.0342594526843535,0.046839587005792,0.101904164051057,0.545537624358735
"Ifna",0.175904254349767,0.037085230969421,0.0762875855909497,0.0678078096976181,0.0930289641629848,0.0682066489776807,0.0790074158585282,0.0900125786163522,0.0368550368550369,0.0275,0.0354330708661417,0.0280464216634429,0.0568044840887175,0.0610932475884244,0.0618556701030928,0.081291358186464,0.0813439135573189,0.0376344086021505,0.070710418738261,0.114117783985102,0.112138811213881,0.0704570976999542,0.081351484336559,0.0902116402116402,0.0498960498960499,0.106382294280383,0.0837129054520359,0.0730323892974495,0.0852246410375174,0.073510773130545,0.0673473394855684,0.0795811518324607,0.0368271954674221,0.0297202797202797,0.0390625,0.10369921164342,0.0574640849469082,0.12217599735508,0.0681732580037665,0.0949417024633997,0.0902444119490286,0.0788214555527575,0.126266702537889,0.228196980081833
"Ifnar1",0.155219590680576,0.0383864671437866,0.0811997618338791,0.0661401466284887,0.069833087874325,0.0352070280273808,0.07843696520251,0.0986666666666667,0.0147420147420147,0.025,0.0255905511811024,0.0241779497098646,0.0471311475409836,0.0289389067524116,0.0412371134020619,0.0871552119504685,0.0693905115650853,0.0376344086021505,0.0846315324273561,0.117114757914339,0.107478310747831,0.056731689057106,0.0915204198786288,0.0711640211640212,0.0571725571725572,0.103680113234253,0.0926846100759144,0.0695118134877171,0.0836035201482168,0.0728770595690748,0.0702925584135087,0.0575916230366492,0.0878186968838527,0.0417991099809282,0.0546875,0.0958156458459673,0.0724547158026234,0.105741679523914,0.0666666666666667,0.0665380906460945,0.0800083559640694,0.063963737093931,0.10070845664066,0.202847529441087
"Ifnar2",0.0810880471542641,0.0222836694860117,0.0396695445072938,0.0475126647997231,0.0465144820814924,0.0187964057169614,0.0367940673131774,0.0635471698113208,0.0122850122850123,0.0075,0.0118110236220472,0.0212765957446809,0.0341429604628737,0.0128617363344051,0.0180412371134021,0.0467306558343707,0.0403511733918622,0.00537634408602151,0.0613191912495857,0.0707344040968343,0.0672546067254607,0.0427983196772449,0.0436280137772675,0.0472222222222222,0.0155925155925156,0.0566492955027987,0.0710835058661146,0.0465889532154592,0.0643816581750811,0.0640050697084918,0.0547810720596898,0.0350785340314136,0.0056657223796034,0.0541958041958042,0.0546875,0.0800841864944886,0.0368519675202998,0.065268900154287,0.0342749529190207,0.0464626983431226,0.0162941299352413,0.0526315789473684,0.0624757121932263,0.113620786341828
"Ifng",0.0319499298361629,0.0120364346128822,0.0133968442988985,0.0164563733048048,0.0278595974472263,0.0235345269682713,0.0253850541928123,0.024503144654088,0.00982800982800983,0.0025,0.0196850393700787,0.00870406189555126,0.016905737704918,0.0112540192926045,0.0115979381443299,0.0204907292144401,0.0224210704035117,0.010752688172043,0.0135896586012595,0.0272491852886406,0.0211515021151502,0.0118953541571351,0.0280465802853863,0.030952380952381,0.0207900207900208,0.060799073537927,0.0210489993098689,0.0203411046784541,0.023390458545623,0.00760456273764259,0.015511486353819,0.0445026178010471,0.0056657223796034,0.00778766687857597,0.0078125,0.0248992259123176,0.0168644597126796,0.0235425391227683,0.0173258003766478,0.0318517869144677,0.0125339461040318,0.0667338201964241,0.033449914805847,0.0433256485346958
"Ifngr1",0.0668574151069641,0.0307417046193884,0.0315570110151831,0.0464743085491331,0.0501963672066765,0.0307476197908538,0.0479178551055334,0.0648553459119497,0.00737100737100737,0.0375,0.030511811023622,0.0145067698259188,0.0706364513018322,0.0160771704180064,0.0206185567010309,0.0433564829981,0.0436940739490123,0.010752688172043,0.0508231134681251,0.0617289338919925,0.0477522047752205,0.0297799775402404,0.054288994587502,0.0371693121693122,0.0488565488565489,0.0733770829312231,0.0403726708074534,0.033973556563918,0.0389069013432145,0.0316856780735108,0.059886118201453,0.0445026178010471,0.0198300283286119,0.0287666878575969,0.0078125,0.0549709271216067,0.00749531542785759,0.0476498787745206,0.0344632768361582,0.0495894333888548,0.0194276164612492,0.0201460589272224,0.047828296415867,0.0920514258416932
"Ifngr2",0.135602354589027,0.0520494469746259,0.0959362905626675,0.0686259085617193,0.0794059891998036,0.0612165265669246,0.0567598402738163,0.119798742138365,0.0196560196560197,0.03,0.0433070866141732,0.051257253384913,0.0618671648987464,0.0434083601286174,0.0579896907216495,0.091069907619734,0.0836062806010468,0.0645161290322581,0.13777483151033,0.138806447858473,0.136086613608661,0.0853470864700745,0.0665901262916188,0.0722222222222222,0.0207900207900208,0.0710287589268481,0.127260179434092,0.08447426067908,0.0752663270032422,0.0665399239543726,0.0969958766935009,0.0298429319371728,0.0651558073654391,0.0688175460902734,0.1328125,0.127135875575215,0.0643347907557776,0.114034604364117,0.0532956685499058,0.104029689372023,0.137246709839148,0.068496600352556,0.0837294114130272,0.190676469977361
"Ifnl2/3",0.108351709576387,0.0213619605291694,0.0343852337005061,0.0373808250212391,0.0514236622484045,0.0216504269883386,0.0462065031374786,0.0449811320754717,0.027027027027027,0.0125,0.0236220472440945,0.0222437137330754,0.0232943587270974,0.0192926045016077,0.0373711340206186,0.0415711197012383,0.042984973830829,0.032258064516129,0.0395536404817147,0.0686830772811918,0.0625224062522406,0.0333569022168615,0.0452681646711497,0.0472222222222222,0.0176715176715177,0.0638551116258123,0.0442374051069703,0.0391175089970271,0.0507179249652617,0.0380228136882129,0.0294521892794031,0.0345549738219895,0.0169971671388102,0.0119198982835346,0.0546875,0.0540791210359219,0.0306058713304185,0.0700214899713467,0.0329566854990584,0.0451184944916864,0.04867349070399,0.0523797532107781,0.0783487280662422,0.137256734583671
"Igf1",0.0784689443661954,0.0158859249620473,0.0221792200059542,0.0270601931971933,0.0646784486990673,0.0181720885638476,0.0242441528807758,0.0382389937106918,0.027027027027027,0.01,0.00492125984251968,0.0309477756286267,0.0436957569913211,0.0144694533762058,0.0206185567010309,0.0312029089956103,0.0278575046429174,0.0537634408602151,0.0309358081979892,0.045260125698324,0.0473937047393705,0.0291560953292018,0.0285386255535509,0.0248677248677249,0.0166320166320166,0.0408544039117288,0.044168391994479,0.0326826787670161,0.0305697081982399,0.0380228136882129,0.024936186923228,0.0350785340314136,0.0311614730878187,0.0163699936427209,0.03125,0.052438197838262,0.0262336039975016,0.0458452722063037,0.0207156308851224,0.0336343181087636,0.0330060580739503,0.0229161420297154,0.0524616626311542,0.100276237356429
"Igf1r",0.0726085066167492,0.0383322489698547,0.0201696933611194,0.0431075170699475,0.0446735395189003,0.0313384913821936,0.0328009127210496,0.0372830188679245,0.0221130221130221,0.005,0.0236220472440945,0.0106382978723404,0.045594262295082,0.0176848874598071,0.0231958762886598,0.0444047697045142,0.0491980415330069,0.0161290322580645,0.0447464368578058,0.0510940409683426,0.0737076073707607,0.0455434014058146,0.0306708217155978,0.0298941798941799,0.0166320166320166,0.0442321302193914,0.0518978605935128,0.0351275230793303,0.0375173691523854,0.026615969581749,0.0325937561358728,0.0167539267015707,0.0198300283286119,0.0910680228862047,0.03125,0.0510113081011665,0.0343535290443473,0.0632852104915142,0.0425612052730697,0.0297478156687414,0.0357217463964905,0.034248300176278,0.062953995157385,0.108833364487922
"Igf2",0.0854228445122507,0.0272717414877467,0.0410092289371837,0.048613951732167,0.0532646048109966,0.0420522196704497,0.0333713633770679,0.043874213836478,0.00982800982800983,0.0275,0.0216535433070866,0.034816247582205,0.0406521215043394,0.0305466237942122,0.0154639175257732,0.035756404376597,0.0406550734425122,0.0376344086021505,0.0281736824660259,0.0527525605214153,0.0547071054707105,0.0361851682402362,0.0467443004756438,0.0357142857142857,0.0405405405405405,0.0435244161358811,0.0427881297446515,0.0301400406822094,0.0458545622973599,0.0335868187579214,0.0353426271352837,0.0366492146596859,0.0113314447592068,0.0257469802924348,0.046875,0.0506545856668926,0.0387257963772642,0.0569208728234516,0.0207156308851224,0.0656906577832325,0.0409442239398371,0.0470914127423823,0.0532687651331719,0.106891395102499
